trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level
394,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,53.627022553168,53.627022553168,4,4,4,113,31,101,16,0,5,3,288,0,378,600,532,117,261,234,144,0.6811779769526248,37.8,14.4,collision_intent:117;pi_clear_path:2;pi_entry:142;state:117,0.10000000000000009,0.05693069306930698,known_visit_core_500,10,4,8,0,0.0,0
395,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,62.75946777004994,62.75946777004994,7,7,7,134,37,114,24,2,4,2,324,0,412,658,577,137,275,275,137,0.7002427184466019,41.2,13.7,collision_intent:137;pi_clear_path:1;pi_entry:136;state:138,0.3999999999999999,0.10087719298245612,known_visit_core_500,10,4,8,0,0.0,0
396,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,98.77655647846272,98.77655647846272,14,14,14,181,57,130,55,1,36,5,511,0,521,852,711,186,335,371,150,0.7074626865671642,52.1,15.0,collision_intent:186;pi_clear_path:2;pi_entry:148;state:185,0.55,0.0692307692307692,known_visit_core_500,10,4,8,0,0.0,0
397,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,93.35005911749698,93.35005911749698,6,6,6,158,53,134,28,2,4,4,546,0,468,765,639,162,306,324,144,0.696078431372549,46.8,14.4,collision_intent:162;pi_clear_path:3;pi_entry:141;state:162,0.10000000000000009,0.12313432835820892,known_visit_core_500,10,4,8,0,0.0,0
398,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,116.34968433609215,116.34968433609215,11,11,11,211,68,163,52,2,9,9,662,0,589,998,768,217,372,432,157,0.6887892376681615,58.9,15.7,collision_intent:217;pi_clear_path:3;pi_entry:154;state:215,0.25,0.09662576687116564,known_visit_core_500,10,4,8,0,0.0,0
399,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,43.61422464207123,43.61422464207123,6,6,6,100,26,83,21,3,3,3,229,0,361,532,551,101,260,205,156,0.7064102564102565,36.1,15.6,collision_intent:101;pi_entry:156;state:104,0.1499999999999999,0.12951807228915668,known_visit_core_500,10,4,8,0,0.0,0
400,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,62.47661208181258,62.47661208181258,9,9,9,136,36,108,32,4,2,2,331,0,415,677,567,139,276,279,136,0.6856106408706167,41.5,13.6,collision_intent:139;pi_clear_path:2;pi_entry:134;state:140,0.55,0.07407407407407418,known_visit_core_500,10,4,8,0,0.0,0
401,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,105.3921303167448,105.3921303167448,6,6,6,188,61,148,44,0,34,13,588,0,566,951,747,199,367,391,175,0.6784741144414169,56.6,17.5,collision_intent:199;pi_clear_path:4;pi_entry:171;state:192,0.55,0.20945945945945943,known_visit_core_500,10,4,8,0,0.0,0
402,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,62.1307788614235,62.1307788614235,10,10,10,135,36,103,36,2,3,3,326,0,442,682,644,137,305,276,166,0.7038251366120218,44.2,16.6,collision_intent:137;pi_clear_path:1;pi_entry:165;state:139,0.6000000000000001,0.17233009708737868,known_visit_core_500,10,4,8,0,0.0,0
403,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,111.58056993103885,111.58056993103885,13,13,13,201,64,145,60,0,20,12,634,0,609,986,840,210,399,415,194,0.7023411371237458,60.9,19.4,collision_intent:210;pi_clear_path:4;pi_entry:190;state:205,0.30000000000000004,0.10172413793103452,known_visit_core_500,10,4,8,0,0.0,0
404,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,43.16813680884573,43.16813680884573,3,3,3,99,25,89,14,2,4,2,223,0,375,552,572,102,273,205,170,0.6992665036674817,37.5,17.0,collision_intent:102;pi_clear_path:1;pi_entry:169;state:103,0.30000000000000004,0.10393258426966301,known_visit_core_500,10,4,8,0,0.0,0
405,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,118.87050731618459,118.87050731618459,15,15,15,173,66,126,51,1,5,3,725,0,515,834,709,178,337,355,160,0.7026759167492567,51.5,16.0,collision_intent:178;pi_clear_path:3;pi_entry:157;state:177,0.5,0.1507936507936507,known_visit_core_500,10,4,8,0,0.0,0
406,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,53.59581084016613,53.59581084016613,6,6,6,113,31,104,13,1,0,0,291,0,359,567,508,115,244,232,127,0.6958904109589041,35.9,12.7,collision_intent:115;pi_clear_path:2;pi_entry:125;state:117,0.3999999999999999,0.07211538461538458,known_visit_core_500,10,4,8,0,0.0,0
407,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,88.2263046169748,88.2263046169748,10,10,10,128,34,97,35,2,23,4,516,0,452,684,672,134,318,266,186,0.7044025157232704,45.2,18.6,collision_intent:134;pi_clear_path:4;pi_entry:182;state:132,0.3999999999999999,0.07989690721649478,known_visit_core_500,10,4,8,0,0.0,0
408,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,35.90416805436348,35.90416805436348,2,2,2,84,21,84,4,2,2,2,189,0,341,469,552,84,257,172,169,0.717815344603381,34.1,16.9,collision_intent:84;pi_entry:169;state:88,0.1499999999999999,0.03571428571428581,known_visit_core_500,10,4,8,0,0.0,0
409,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,99.21549281115232,99.21549281115232,10,10,10,179,56,136,47,2,12,11,566,0,503,844,662,187,316,370,133,0.6983122362869199,50.3,13.3,collision_intent:187;pi_clear_path:4;pi_entry:129;state:183,0.30000000000000004,0.13602941176470584,known_visit_core_500,10,4,8,0,0.0,0
410,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,67.35832112087117,67.35832112087117,7,7,7,152,39,125,31,5,4,2,343,0,477,753,675,157,320,313,164,0.703125,47.7,16.4,collision_intent:157;pi_entry:164;state:156,0.10000000000000009,0.030000000000000027,known_visit_core_500,10,4,8,0,0.0,0
411,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,65.69843462109031,65.69843462109031,7,7,7,143,38,126,21,3,0,0,345,0,436,706,601,146,290,293,143,0.6915995397008056,43.6,14.3,collision_intent:146;pi_clear_path:3;pi_entry:140;state:147,0.10000000000000009,0.04365079365079372,known_visit_core_500,10,4,8,0,0.0,0
412,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,60.3798449862079,60.3798449862079,8,8,8,116,35,94,26,3,3,2,336,0,416,619,628,122,294,242,174,0.7128263337116912,41.6,17.4,collision_intent:122;pi_clear_path:4;pi_entry:170;state:120,0.3999999999999999,0.13829787234042556,known_visit_core_500,10,4,8,0,0.0,0
413,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,47.74381181580472,47.74381181580472,4,4,4,102,28,100,6,0,1,1,255,0,332,539,457,105,227,211,121,0.671071953010279,33.2,12.1,collision_intent:105;pi_clear_path:1;pi_entry:120;state:106,0.25,0.050000000000000044,known_visit_core_500,10,4,8,0,0.0,0
414,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,57.02605383171881,57.02605383171881,5,5,5,131,34,120,15,1,2,2,292,0,418,646,606,132,286,267,151,0.7079439252336449,41.8,15.1,collision_intent:132;pi_entry:151;state:135,0.44999999999999996,0.04583333333333339,known_visit_core_500,10,4,8,0,0.0,0
415,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,75.37178093023478,75.37178093023478,10,10,10,152,43,117,39,1,5,4,406,0,448,746,598,157,291,313,135,0.6849942726231386,44.8,13.5,collision_intent:157;pi_clear_path:2;pi_entry:133;state:156,0.30000000000000004,0.10042735042735051,known_visit_core_500,10,4,8,0,0.0,0
416,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,108.99854950008312,108.99854950008312,14,14,14,170,63,123,51,1,10,6,651,0,555,909,755,181,374,355,200,0.6735057983942908,55.5,20.0,collision_intent:181;pi_clear_path:5;pi_entry:195;state:174,0.3999999999999999,0.15243902439024382,known_visit_core_500,10,4,8,0,0.0,0
417,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,82.02968556179904,82.02968556179904,10,10,10,177,47,127,54,3,9,9,433,0,511,828,705,184,327,365,146,0.7186544342507645,51.1,14.6,collision_intent:184;pi_clear_path:3;pi_entry:143;state:181,0.3999999999999999,0.07283464566929143,known_visit_core_500,10,4,8,0,0.0,0
418,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,88.93632644344476,88.93632644344476,4,4,4,115,51,98,21,1,110,7,442,0,528,725,858,121,407,240,288,0.7032786885245902,52.8,28.8,collision_intent:121;pi_clear_path:1;pi_entry:287;state:119,0.5,0.18367346938775508,known_visit_core_500,10,4,8,0,0.0,0
419,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,54.474996401599654,54.474996401599654,4,4,4,122,32,103,23,1,1,1,284,0,367,607,494,124,243,250,117,0.6776406035665294,36.7,11.7,collision_intent:124;pi_clear_path:1;pi_entry:116;state:126,0.10000000000000009,0.09466019417475735,known_visit_core_500,10,4,8,0,0.0,0
420,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,43.19858372679206,43.19858372679206,1,1,1,98,25,95,7,1,8,8,230,0,329,500,485,101,228,203,126,0.7111436950146628,32.9,12.6,collision_intent:101;pi_entry:126;state:102,0.30000000000000004,0.06052631578947376,known_visit_core_500,10,4,8,0,0.0,0
421,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,56.21088064074409,56.21088064074409,7,7,7,125,33,105,24,1,2,2,293,0,405,629,585,127,278,256,149,0.7022809123649459,40.5,14.9,collision_intent:127;pi_clear_path:2;pi_entry:147;state:129,0.3999999999999999,0.06904761904761902,known_visit_core_500,10,4,8,0,0.0,0
422,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,66.1499865608245,66.1499865608245,6,6,6,149,39,129,24,3,9,6,337,0,481,768,674,155,326,308,173,0.6898669396110543,48.1,17.3,collision_intent:155;pi_entry:173;state:153,0.3500000000000001,0.07558139534883712,known_visit_core_500,10,4,8,0,0.0,0
423,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,56.91839908251797,56.91839908251797,4,4,4,128,33,107,25,3,1,1,293,0,423,685,583,129,294,261,162,0.6617480136208853,42.3,16.2,collision_intent:129;pi_clear_path:1;pi_entry:161;state:132,0.44999999999999996,0.07242990654205617,known_visit_core_500,10,4,8,0,0.0,0
424,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,46.84744492576864,46.84744492576864,5,5,5,106,27,93,17,1,1,1,243,0,380,563,577,108,272,218,162,0.7071078431372549,38.0,16.2,collision_intent:108;pi_entry:162;state:110,0.5,0.07795698924731176,known_visit_core_500,10,4,8,0,0.0,0
425,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,158.6425489256302,158.6425489256302,13,13,13,181,64,139,46,2,126,20,873,1,630,957,933,189,441,374,256,0.7052154195011338,63.0,25.6,collision_intent:189;pi_clear_path:3;pi_entry:253;state:185,0.10000000000000009,0.16726618705035978,known_visit_core_500,10,4,8,0,0.0,0
426,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,66.4206748753015,66.4206748753015,5,5,5,132,39,119,17,3,1,1,361,0,401,640,563,133,268,269,132,0.7002487562189055,40.1,13.2,collision_intent:133;pi_clear_path:1;pi_entry:131;state:136,0.10000000000000009,0.13235294117647056,known_visit_core_500,10,4,8,0,0.0,0
427,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,33.987403632443346,33.987403632443346,4,4,4,80,20,69,15,2,0,0,176,0,304,439,472,80,224,164,140,0.7034277198211625,30.4,14.0,collision_intent:80;pi_entry:140;state:84,0.1499999999999999,0.11956521739130443,known_visit_core_500,10,4,8,0,0.0,0
428,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,51.145117384987586,51.145117384987586,6,6,6,115,30,98,21,1,4,2,263,0,370,587,523,118,252,237,133,0.6917989417989417,37.0,13.3,collision_intent:118;pi_clear_path:1;pi_entry:132;state:119,0.30000000000000004,0.1020408163265305,known_visit_core_500,10,4,8,0,0.0,0
429,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,46.55651735255008,46.55651735255008,7,7,7,108,27,79,33,2,0,0,236,0,352,520,534,108,244,220,132,0.7315068493150685,35.2,13.2,collision_intent:108;pi_entry:132;state:112,0.3999999999999999,0.14873417721518978,known_visit_core_500,10,4,8,0,0.0,0
430,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,66.22764039269461,66.22764039269461,8,8,8,152,39,119,37,4,8,5,341,0,513,795,743,156,357,312,201,0.694392523364486,51.3,20.1,collision_intent:156;pi_entry:201;state:156,0.3500000000000001,0.07352941176470584,known_visit_core_500,10,4,8,2,10.0,1
431,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,51.76950823245376,51.76950823245376,6,6,6,117,30,98,23,0,3,3,268,0,417,624,624,122,295,243,174,0.7050847457627119,41.7,17.4,collision_intent:122;pi_clear_path:1;pi_entry:173;state:121,0.30000000000000004,0.11224489795918369,known_visit_core_500,10,4,8,0,0.0,0
432,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,56.268363336052154,56.268363336052154,4,4,4,130,33,119,15,2,4,2,287,0,395,623,561,132,263,266,129,0.7119289340101523,39.5,12.9,collision_intent:132;pi_entry:129;state:134,0.5,0.04831932773109249,known_visit_core_500,10,4,8,1,5.0,1
433,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,82.49170116748725,82.49170116748725,7,7,7,163,47,140,27,2,8,6,459,0,476,755,672,170,306,337,139,0.732824427480916,47.6,13.9,collision_intent:170;pi_clear_path:2;pi_entry:137;state:167,0.30000000000000004,0.08928571428571419,known_visit_core_500,10,4,8,1,5.0,1
434,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,55.51440947245754,55.51440947245754,4,4,4,127,32,117,14,0,5,5,286,0,427,630,647,130,297,261,166,0.7294250281848929,42.7,16.6,collision_intent:130;pi_entry:166;state:131,0.10000000000000009,0.05769230769230771,known_visit_core_500,10,4,8,0,0.0,0
435,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,75.22542373755576,75.22542373755576,8,8,8,157,44,129,32,3,4,2,404,0,470,792,618,162,308,323,147,0.6688311688311688,47.0,14.7,collision_intent:162;pi_clear_path:4;pi_entry:143;state:161,0.30000000000000004,0.08333333333333326,known_visit_core_500,10,4,8,1,5.0,1
436,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,68.36695762321274,68.36695762321274,11,11,11,129,39,99,34,4,7,5,386,0,437,672,637,133,304,266,171,0.7,43.7,17.1,collision_intent:133;pi_clear_path:2;pi_entry:169;state:133,0.3500000000000001,0.13888888888888884,known_visit_core_500,10,4,8,1,5.0,1
437,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,61.623042616589196,61.623042616589196,4,4,4,133,36,108,29,4,3,1,328,0,449,689,658,135,314,272,177,0.6985138004246284,44.9,17.7,collision_intent:135;pi_clear_path:1;pi_entry:176;state:137,0.25,0.07870370370370372,known_visit_core_500,10,4,8,1,5.0,1
438,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,79.65152058539212,79.65152058539212,9,9,9,157,45,125,36,3,13,10,439,0,473,764,655,163,310,324,149,0.7043010752688172,47.3,14.9,collision_intent:163;pi_clear_path:1;pi_entry:148;state:161,0.30000000000000004,0.1419999999999999,known_visit_core_500,10,4,8,2,10.0,1
439,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,47.118172919686586,47.118172919686586,1,1,1,109,28,106,7,1,9,9,249,0,353,555,503,114,239,227,126,0.702513966480447,35.3,12.6,collision_intent:114;pi_entry:126;state:113,0.10000000000000009,0.05660377358490565,known_visit_core_500,10,4,8,0,0.0,0
440,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,88.93023880890532,88.93023880890532,13,13,13,170,51,123,51,2,3,3,495,0,501,826,675,174,327,348,153,0.6894790602655771,50.1,15.3,collision_intent:174;pi_clear_path:4;pi_entry:149;state:174,0.5,0.14837398373983746,known_visit_core_500,10,4,8,0,0.0,0
441,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,83.74128464372887,83.74128464372887,10,10,10,158,48,135,27,1,7,5,472,0,478,761,673,166,312,328,150,0.719017094017094,47.8,15.0,collision_intent:166;pi_clear_path:4;pi_entry:146;state:162,0.25,0.07222222222222219,known_visit_core_500,10,4,8,1,5.0,1
442,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,59.62861099234941,59.62861099234941,6,6,6,131,34,108,27,3,1,1,313,0,402,646,559,134,268,269,133,0.6961394769613948,40.2,13.3,collision_intent:134;pi_clear_path:2;pi_entry:131;state:135,0.30000000000000004,0.15277777777777768,known_visit_core_500,10,4,8,0,0.0,0
443,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,73.24708337897499,73.24708337897499,5,5,5,145,42,118,31,5,3,1,403,0,449,722,624,149,300,298,151,0.6941045606229144,44.9,15.1,collision_intent:149;pi_clear_path:3;pi_entry:148;state:149,0.55,0.18220338983050843,known_visit_core_500,10,4,8,1,5.0,1
444,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,66.24415112258714,66.24415112258714,5,5,5,142,39,117,29,6,20,16,358,0,482,736,710,149,333,295,187,0.7107107107107107,48.2,18.7,collision_intent:149;pi_clear_path:1;pi_entry:186;state:146,0.3500000000000001,0.11324786324786329,known_visit_core_500,10,4,8,2,10.0,1
445,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,65.92364311545352,65.92364311545352,6,6,6,145,38,121,28,3,8,7,346,0,454,698,664,149,305,298,156,0.7256830601092896,45.4,15.6,collision_intent:149;pi_clear_path:1;pi_entry:155;state:149,0.3999999999999999,0.08884297520661155,known_visit_core_500,10,4,8,1,5.0,1
446,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,77.7328284667151,77.7328284667151,5,5,5,144,45,111,37,4,6,3,438,0,438,721,592,150,288,298,140,0.6859791425260718,43.8,14.0,collision_intent:150;pi_clear_path:4;pi_entry:136;state:148,0.1499999999999999,0.18693693693693691,known_visit_core_500,10,4,8,2,10.0,1
447,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,65.24210064222018,65.24210064222018,6,6,6,139,38,113,30,3,4,2,349,0,431,686,605,143,288,286,145,0.7018561484918794,43.1,14.5,collision_intent:143;pi_clear_path:1;pi_entry:144;state:143,0.5,0.13053097345132736,known_visit_core_500,10,4,8,1,5.0,1
448,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,57.63533327068973,57.63533327068973,7,7,7,131,34,107,28,5,3,3,298,0,409,654,572,135,274,270,139,0.6967113276492083,40.9,13.9,collision_intent:135;pi_entry:139;state:135,0.3500000000000001,0.11915887850467288,known_visit_core_500,10,4,8,0,0.0,0
449,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,177.02780570068063,177.02780570068063,13,13,13,288,100,176,116,9,38,16,1062,0,820,1373,1086,309,511,601,219,0.7088772845953003,82.0,21.9,collision_intent:309;pi_clear_path:8;pi_entry:211;state:292,0.3999999999999999,0.20454545454545459,known_visit_core_500,10,4,8,10,50.0,1
450,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,97.6891381962965,97.6891381962965,9,9,9,182,56,132,54,7,14,8,558,0,538,936,675,193,345,379,159,0.6540697674418605,53.8,15.9,collision_intent:193;pi_clear_path:6;pi_entry:153;state:186,0.5,0.10984848484848486,known_visit_core_500,10,4,8,3,25.0,2
451,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,91.15525921164726,91.15525921164726,6,6,6,183,53,158,29,0,8,8,497,0,523,869,698,190,333,377,146,0.6986986986986987,52.3,14.6,collision_intent:190;pi_clear_path:2;pi_entry:144;state:187,0.25,0.12341772151898733,known_visit_core_500,10,4,8,0,0.0,0
452,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,109.60559944258229,109.60559944258229,16,16,16,199,58,141,62,5,7,5,627,0,602,972,834,207,395,410,192,0.7037974683544304,60.2,19.2,collision_intent:207;pi_clear_path:6;pi_entry:186;state:203,0.55,0.1542553191489362,known_visit_core_500,10,4,8,1,5.0,1
453,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,72.4539712999665,72.4539712999665,12,12,12,150,42,100,54,3,3,1,387,0,467,778,622,154,313,308,159,0.6631130063965884,46.7,15.9,collision_intent:154;pi_clear_path:4;pi_entry:155;state:154,0.44999999999999996,0.07499999999999996,known_visit_core_500,10,4,8,1,5.0,1
454,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,80.43613846059671,80.43613846059671,9,9,9,170,46,134,40,3,7,3,427,0,494,821,660,175,319,349,145,0.6903765690376569,49.4,14.5,collision_intent:175;pi_clear_path:2;pi_entry:143;state:174,0.30000000000000004,0.16044776119402981,known_visit_core_500,10,4,8,2,10.0,1
455,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,53.38827253987634,53.38827253987634,9,9,9,123,31,103,24,4,0,0,276,0,421,637,626,123,298,250,171,0.7002237136465325,42.1,17.1,collision_intent:123;pi_entry:171;state:127,0.3999999999999999,0.07038834951456319,known_visit_core_500,10,4,8,0,0.0,0
456,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,75.72575624924598,75.72575624924598,11,11,11,151,44,106,49,4,6,4,418,0,436,727,580,156,280,311,125,0.6912991656734208,43.6,12.5,collision_intent:156;pi_clear_path:2;pi_entry:123;state:155,0.30000000000000004,0.11792452830188682,known_visit_core_500,10,4,8,1,5.0,1
457,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,85.81780720108407,85.81780720108407,11,11,11,198,50,143,59,2,3,2,431,0,572,918,797,200,372,402,170,0.7147982062780269,57.2,17.0,collision_intent:200;pi_clear_path:1;pi_entry:169;state:202,0.25,0.08916083916083917,known_visit_core_500,10,4,8,1,5.0,1
458,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,67.00511819287645,67.00511819287645,9,9,9,152,39,114,42,3,14,12,359,0,473,768,649,159,314,315,158,0.6904255319148936,47.3,15.8,collision_intent:159;pi_clear_path:2;pi_entry:156;state:156,0.25,0.09210526315789469,known_visit_core_500,10,4,8,1,5.0,1
459,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,64.00825291941604,64.00825291941604,5,5,5,144,38,120,28,4,10,9,326,0,437,707,603,148,289,296,141,0.6963048498845266,43.7,14.1,collision_intent:148;pi_clear_path:1;pi_entry:140;state:148,0.25,0.11250000000000004,known_visit_core_500,10,4,8,1,5.0,1
460,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,10,True,61.87814662245646,61.87814662245646,5,5,5,142,36,117,29,1,0,0,313,0,418,673,581,142,276,288,130,0.7016908212560387,41.8,13.0,collision_intent:142;pi_entry:130;state:146,0.3500000000000001,0.11752136752136755,known_visit_core_500,10,4,8,0,0.0,0
