trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,benchmark_suite,num_targets,num_robots,commitment_horizon,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level
412,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,20,2,0,20,1,1,0,0,0,65,44,21,173,178,known_visit_core_500,10,4,8,0,0.0,0
412,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,6,0,36,0,2,0,0,0,107,71,36,154,155,known_visit_core_500,10,4,8,0,0.0,0
412,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,27,1,3,19,9,0,0,0,0,107,56,51,150,159,known_visit_core_500,10,4,8,0,0.0,0
413,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,27,3,1,27,1,0,1,1,0,92,57,35,139,101,known_visit_core_500,10,4,8,0,0.0,0
413,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,28,2,1,27,2,0,0,0,0,83,57,26,135,114,known_visit_core_500,10,4,8,0,0.0,0
413,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,27,1,2,25,3,0,0,0,0,92,55,37,129,111,known_visit_core_500,10,4,8,0,0.0,0
413,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,20,4,0,21,0,0,0,0,0,65,42,23,136,131,known_visit_core_500,10,4,8,0,0.0,0
414,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,2,1,31,3,0,0,0,0,114,67,47,159,144,known_visit_core_500,10,4,8,0,0.0,0
414,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,34,2,1,30,5,1,0,0,0,91,69,22,161,166,known_visit_core_500,10,4,8,0,0.0,0
414,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,6,0,33,0,0,1,1,0,110,66,44,168,139,known_visit_core_500,10,4,8,0,0.0,0
414,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,32,0,3,26,7,0,1,1,0,103,65,38,158,157,known_visit_core_500,10,4,8,0,0.0,0
415,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,41,3,4,31,11,0,3,2,0,126,85,41,183,139,known_visit_core_500,10,4,8,0,0.0,0
415,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,43,4,3,34,10,0,1,1,0,122,88,34,167,159,known_visit_core_500,10,4,8,0,0.0,0
415,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,27,0,2,19,9,0,1,1,0,88,56,32,210,150,known_visit_core_500,10,4,8,0,0.0,0
415,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,41,3,1,33,9,1,0,0,0,112,84,28,186,150,known_visit_core_500,10,4,8,0,0.0,0
416,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,63,5,4,44,20,0,0,0,0,192,127,65,193,170,known_visit_core_500,10,4,8,0,0.0,0
416,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,23,3,1,20,4,0,3,1,0,99,50,49,258,197,known_visit_core_500,10,4,8,0,0.0,0
416,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,42,0,5,31,12,0,6,4,0,139,90,49,215,201,known_visit_core_500,10,4,8,0,0.0,0
416,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,42,2,4,28,15,1,1,1,0,125,88,37,243,187,known_visit_core_500,10,4,8,0,0.0,0
417,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,47,5,3,33,15,0,1,1,0,139,95,44,197,175,known_visit_core_500,10,4,8,0,0.0,0
417,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,42,2,1,32,11,1,7,7,0,112,90,22,207,192,known_visit_core_500,10,4,8,0,0.0,0
417,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,46,3,2,37,10,1,0,0,0,131,94,37,216,164,known_visit_core_500,10,4,8,0,0.0,0
417,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,42,0,4,25,18,1,1,1,0,129,86,43,208,174,known_visit_core_500,10,4,8,0,0.0,0
418,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,51,6,2,39,13,1,2,2,0,160,103,57,155,213,known_visit_core_500,10,4,8,0,0.0,0
418,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,23,1,1,18,6,0,48,2,0,167,49,118,176,185,known_visit_core_500,10,4,8,0,0.0,0
418,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,18,0,1,17,2,0,2,1,0,66,40,26,200,261,known_visit_core_500,10,4,8,0,0.0,0
418,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,23,3,0,24,0,0,58,2,0,135,48,87,194,199,known_visit_core_500,10,4,8,0,0.0,0
419,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,3,0,33,0,1,0,0,0,100,65,35,157,110,known_visit_core_500,10,4,8,0,0.0,0
419,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,32,2,1,25,8,0,0,0,0,92,65,27,142,133,known_visit_core_500,10,4,8,0,0.0,0
419,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,26,3,1,25,2,0,1,1,0,89,55,34,156,122,known_visit_core_500,10,4,8,0,0.0,0
419,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,32,2,2,20,13,0,0,0,0,86,65,21,152,129,known_visit_core_500,10,4,8,0,0.0,0
420,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,25,2,0,26,0,0,0,0,0,68,51,17,136,124,known_visit_core_500,10,4,8,0,0.0,0
420,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,25,1,1,19,7,1,4,4,0,79,51,28,128,121,known_visit_core_500,10,4,8,0,0.0,0
420,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,23,2,0,24,0,0,4,4,0,96,50,46,117,116,known_visit_core_500,10,4,8,0,0.0,0
420,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,25,5,0,26,0,0,0,0,0,86,51,35,119,124,known_visit_core_500,10,4,8,0,0.0,0
421,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,6,1,32,2,0,0,0,0,116,67,49,156,133,known_visit_core_500,10,4,8,0,0.0,0
421,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,1,2,26,8,1,1,1,0,110,67,43,153,142,known_visit_core_500,10,4,8,0,0.0,0
421,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,26,1,2,23,4,0,1,1,0,84,55,29,153,168,known_visit_core_500,10,4,8,0,0.0,0
421,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,33,2,2,24,10,0,0,0,0,95,67,28,167,142,known_visit_core_500,10,4,8,0,0.0,0
422,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,37,1,1,34,4,1,3,2,0,114,77,37,201,166,known_visit_core_500,10,4,8,0,0.0,0
422,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,38,3,2,31,8,1,3,3,0,115,79,36,192,174,known_visit_core_500,10,4,8,0,0.0,0
422,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,1,3,26,10,0,3,1,0,124,73,51,181,176,known_visit_core_500,10,4,8,0,0.0,0
422,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,39,5,0,38,2,1,0,0,0,128,79,49,194,158,known_visit_core_500,10,4,8,0,0.0,0
423,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,5,0,32,2,0,1,1,0,123,67,56,166,134,known_visit_core_500,10,4,8,0,0.0,0
423,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,1,3,22,12,0,0,0,0,116,67,49,155,151,known_visit_core_500,10,4,8,0,0.0,0
423,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,33,4,1,27,7,0,0,0,0,89,67,22,193,141,known_visit_core_500,10,4,8,0,0.0,0
423,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,29,0,0,26,4,3,0,0,0,95,60,35,171,157,known_visit_core_500,10,4,8,0,0.0,0
424,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,27,3,0,25,3,0,0,0,0,101,55,46,138,141,known_visit_core_500,10,4,8,0,0.0,0
424,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,26,0,3,20,7,0,0,0,0,99,53,46,142,139,known_visit_core_500,10,4,8,0,0.0,0
424,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,26,1,2,20,7,1,1,1,0,89,55,34,145,146,known_visit_core_500,10,4,8,0,0.0,0
424,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,27,6,0,28,0,0,0,0,0,91,55,36,138,151,known_visit_core_500,10,4,8,0,0.0,0
425,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,49,2,4,35,15,1,43,2,0,173,100,73,233,224,known_visit_core_500,10,4,8,0,0.0,0
425,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,64,3,4,51,14,1,11,11,0,165,134,31,220,245,known_visit_core_500,10,4,8,0,0.0,0
425,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,46,2,3,32,15,0,72,7,0,219,94,125,219,192,known_visit_core_500,10,4,8,0,0.0,0
425,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,22,3,2,21,2,0,0,0,1,73,46,27,285,272,known_visit_core_500,10,4,8,0,0.0,0
426,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,16,3,0,17,0,1,0,0,0,62,34,28,193,146,known_visit_core_500,10,4,8,0,0.0,0
426,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,38,2,1,34,5,0,1,1,0,115,77,38,144,142,known_visit_core_500,10,4,8,0,0.0,0
426,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,39,2,3,31,9,0,0,0,0,112,79,33,150,139,known_visit_core_500,10,4,8,0,0.0,0
426,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,39,3,1,37,3,2,0,0,0,112,79,33,153,136,known_visit_core_500,10,4,8,0,0.0,0
427,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,20,2,3,11,10,0,0,0,0,80,41,39,105,118,known_visit_core_500,10,4,8,0,0.0,0
427,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,20,4,0,21,0,1,0,0,0,71,41,30,113,120,known_visit_core_500,10,4,8,0,0.0,0
427,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,20,2,1,17,4,1,0,0,0,66,41,25,115,123,known_visit_core_500,10,4,8,0,0.0,0
427,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,20,2,0,20,1,0,0,0,0,87,41,46,106,111,known_visit_core_500,10,4,8,0,0.0,0
428,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,30,4,0,31,0,0,0,0,0,98,61,37,147,125,known_visit_core_500,10,4,8,0,0.0,0
428,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,28,0,3,19,10,0,3,1,0,81,58,23,135,154,known_visit_core_500,10,4,8,0,0.0,0
428,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,29,3,2,22,8,0,0,0,0,95,59,36,148,127,known_visit_core_500,10,4,8,0,0.0,0
428,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,28,3,1,26,3,1,1,1,0,96,59,37,157,117,known_visit_core_500,10,4,8,0,0.0,0
429,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,27,0,3,13,15,0,0,0,0,90,55,35,122,139,known_visit_core_500,10,4,8,0,0.0,0
429,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,27,5,2,22,6,0,0,0,0,104,55,49,118,130,known_visit_core_500,10,4,8,0,0.0,0
429,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,27,3,0,27,1,1,0,0,0,77,55,22,140,134,known_visit_core_500,10,4,8,0,0.0,0
429,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,27,2,2,17,11,1,0,0,0,81,55,26,140,131,known_visit_core_500,10,4,8,0,0.0,0
430,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,38,5,1,35,4,1,3,2,0,116,79,37,214,183,known_visit_core_500,10,4,8,1,5.0,1
430,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,37,1,3,24,14,2,4,2,0,150,76,74,178,184,known_visit_core_500,10,4,8,1,5.0,1
430,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,38,1,2,29,10,0,0,0,0,120,77,43,199,194,known_visit_core_500,10,4,8,0,0.0,0
430,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,39,3,2,31,9,1,1,1,0,127,80,47,204,182,known_visit_core_500,10,4,8,0,0.0,0
431,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,30,3,1,28,3,0,0,0,0,113,61,52,165,138,known_visit_core_500,10,4,8,0,0.0,0
431,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,30,3,2,23,8,0,0,0,0,105,61,44,150,161,known_visit_core_500,10,4,8,0,0.0,0
431,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,28,0,3,17,12,0,3,3,0,97,61,36,154,166,known_visit_core_500,10,4,8,0,0.0,0
431,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,29,4,0,30,0,0,0,0,0,102,60,42,155,159,known_visit_core_500,10,4,8,0,0.0,0
432,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,1,1,29,4,1,3,1,0,94,67,27,157,143,known_visit_core_500,10,4,8,1,5.0,1
432,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,33,6,1,33,1,0,0,0,0,110,67,43,153,132,known_visit_core_500,10,4,8,0,0.0,0
432,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,33,0,2,26,8,0,1,1,0,94,67,27,159,142,known_visit_core_500,10,4,8,0,0.0,0
432,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,32,3,0,31,2,1,0,0,0,97,65,32,154,144,known_visit_core_500,10,4,8,0,0.0,0
433,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,46,1,3,39,8,0,3,3,0,139,96,43,179,158,known_visit_core_500,10,4,8,0,0.0,0
433,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,41,4,2,34,8,0,1,1,0,110,84,26,186,180,known_visit_core_500,10,4,8,0,0.0,0
433,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,47,4,1,41,7,0,1,1,0,136,95,41,173,167,known_visit_core_500,10,4,8,0,0.0,0
433,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,29,1,1,26,4,2,3,1,0,91,62,29,217,167,known_visit_core_500,10,4,8,1,5.0,1
434,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,32,3,1,30,3,0,2,2,0,107,66,41,158,162,known_visit_core_500,10,4,8,0,0.0,0
434,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,32,2,0,33,0,0,0,0,0,100,65,35,156,169,known_visit_core_500,10,4,8,0,0.0,0
434,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,32,2,2,24,9,0,2,2,0,121,65,56,165,141,known_visit_core_500,10,4,8,0,0.0,0
434,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,31,3,1,30,2,0,1,1,0,99,65,34,151,175,known_visit_core_500,10,4,8,0,0.0,0
435,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,43,0,3,34,10,1,0,0,0,116,87,29,204,150,known_visit_core_500,10,4,8,0,0.0,0
435,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,35,3,2,33,3,2,1,1,0,95,73,22,205,170,known_visit_core_500,10,4,8,0,0.0,0
435,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,44,4,1,38,7,0,0,0,0,144,89,55,189,137,known_visit_core_500,10,4,8,0,0.0,0
435,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,35,3,2,24,12,0,3,1,0,115,74,41,194,161,known_visit_core_500,10,4,8,1,5.0,1
436,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,38,4,3,28,11,1,5,3,0,136,78,58,152,149,known_visit_core_500,10,4,8,1,5.0,1
436,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,31,2,4,21,11,0,1,1,0,108,65,43,170,159,known_visit_core_500,10,4,8,0,0.0,0
436,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,39,4,2,33,7,1,0,0,0,112,79,33,169,155,known_visit_core_500,10,4,8,0,0.0,0
436,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,21,0,2,17,5,2,1,1,0,81,44,37,181,174,known_visit_core_500,10,4,8,0,0.0,0
437,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,36,2,1,23,14,0,0,0,0,112,73,39,176,161,known_visit_core_500,10,4,8,0,0.0,0
437,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,36,4,1,30,7,2,3,1,0,129,74,55,174,146,known_visit_core_500,10,4,8,1,5.0,1
437,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,35,3,1,32,4,1,0,0,0,106,71,35,161,182,known_visit_core_500,10,4,8,0,0.0,0
437,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,26,1,1,23,4,1,0,0,0,102,54,48,178,169,known_visit_core_500,10,4,8,0,0.0,0
438,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,44,2,2,37,8,1,6,4,0,118,92,26,190,165,known_visit_core_500,10,4,8,1,5.0,1
438,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,45,5,2,40,6,0,4,4,0,143,91,52,184,146,known_visit_core_500,10,4,8,0,0.0,0
438,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,23,1,2,19,5,2,2,1,0,86,50,36,205,182,known_visit_core_500,10,4,8,1,5.0,1
438,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,45,2,3,29,17,0,1,1,0,126,91,35,185,162,known_visit_core_500,10,4,8,0,0.0,0
439,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,27,2,1,22,6,0,2,2,0,92,57,35,138,122,known_visit_core_500,10,4,8,0,0.0,0
439,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,28,3,0,29,0,1,0,0,0,87,57,30,138,128,known_visit_core_500,10,4,8,0,0.0,0
439,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,28,3,0,29,0,0,0,0,0,87,57,30,142,124,known_visit_core_500,10,4,8,0,0.0,0
439,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,26,2,0,26,1,0,7,7,0,87,56,31,137,129,known_visit_core_500,10,4,8,0,0.0,0
440,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,51,6,1,45,7,0,0,0,0,153,103,50,192,156,known_visit_core_500,10,4,8,0,0.0,0
440,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,40,1,6,22,19,0,0,0,0,123,82,41,198,179,known_visit_core_500,10,4,8,0,0.0,0
440,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,30,3,0,26,5,1,2,2,0,94,63,31,231,175,known_visit_core_500,10,4,8,0,0.0,0
440,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,49,0,6,30,20,1,1,1,0,131,100,31,205,165,known_visit_core_500,10,4,8,0,0.0,0
441,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,33,4,1,31,3,0,0,0,0,95,69,26,207,176,known_visit_core_500,10,4,8,0,0.0,0
441,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,01,48,3,1,43,6,1,3,1,0,153,99,54,177,148,known_visit_core_500,10,4,8,1,5.0,1
441,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,02,44,1,5,31,14,0,3,3,0,128,91,37,181,169,known_visit_core_500,10,4,8,0,0.0,0
441,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,03,33,2,3,30,4,0,1,1,0,102,69,33,196,180,known_visit_core_500,10,4,8,0,0.0,0
442,known_visit,PI,bernoulli,0.7,19,361,4,10,pi_bernoulli_drop_0_7,known_visit_g19_t10_n500.csv,00,34,3,1,28,7,1,0,0,0,109,69,40,155,138,known_visit_core_500,10,4,8,0,0.0,0
