trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message,debug_max_events
47,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1192,1192,0,1156,42,0,0,0,3557,17780,0,1202,2355,2394,1163,0,0,0.0,3.0769896193771626,0.0,0.9756711409395973,0.0,1.0060553633217992,collision_intent:1202;pi_clear_path:3;pi_entry:1160;state:1192,200,600,0.017301038062283558,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
48,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1184,1184,0,1156,34,0,0,0,3538,17685,0,1194,2344,2378,1160,0,0,0.0,3.0605536332179932,0.0,0.9797297297297297,0.0,1.0034602076124568,collision_intent:1194;pi_clear_path:3;pi_entry:1157;state:1184,199,596,0.016435986159169413,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
49,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,PI,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_pi,,coverage,1223,1223,0,1156,73,0,0,0,3633,18160,0,1247,2386,2470,1163,0,0,0.0,3.1427335640138407,0.0,0.9509403107113655,0.0,1.0060553633217992,collision_intent:1247;pi_clear_path:4;pi_entry:1159;state:1223,205,610,0.016147635524798032,completed,grid_coverage,coverage,pi,1,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/pi,coverage_g34_d220_ideal_pi,,,
0,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1659,1659,0,1156,509,0,0,0,9175,45870,0,1745,7430,3404,5771,0,0,0.0,7.936851211072664,0.0,3.478601567209162,0.0,4.992214532871972,collision_intent:1745;dga_entry:5771;state:1659,280,1626,0.07785467128027679,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
1,dcta_parity_v1,custom,,8148abcace3548451dd76c08c30bcdcde4c70809724e4669d222e12f631e80b4,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1478,1478,0,1156,328,0,0,0,8227,41127,0,1520,6707,2998,5229,0,0,0.0,7.116782006920415,0.0,3.537889039242219,0.0,4.523356401384083,collision_intent:1520;dga_entry:5229;state:1478,250,1507,0.0841983852364474,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
2,dcta_parity_v1,custom,,8148abcace3548451dd76c08c30bcdcde4c70809724e4669d222e12f631e80b4,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1451,1451,0,1156,301,0,0,0,8842,44205,0,1497,7345,2948,5894,0,0,0.0,7.64878892733564,0.0,4.062026188835286,0.0,5.098615916955017,collision_intent:1497;dga_entry:5894;state:1451,243,1539,0.07641291810841966,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
3,dcta_parity_v1,custom,,8148abcace3548451dd76c08c30bcdcde4c70809724e4669d222e12f631e80b4,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1728,1728,0,1156,578,0,0,0,9358,46785,0,1759,7599,3487,5871,0,0,0.0,8.09515570934256,0.0,3.3975694444444446,0.0,5.078719723183391,collision_intent:1759;dga_entry:5871;state:1728,291,1610,0.05392156862745101,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
4,dcta_parity_v1,custom,,8148abcace3548451dd76c08c30bcdcde4c70809724e4669d222e12f631e80b4,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1808,1808,0,1156,658,0,0,0,10029,50140,0,1854,8175,3662,6367,0,0,0.0,8.67560553633218,0.0,3.521570796460177,0.0,5.507785467128028,collision_intent:1854;dga_entry:6367;state:1808,304,1833,0.07179930795847733,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
5,dcta_parity_v1,custom,,8148abcace3548451dd76c08c30bcdcde4c70809724e4669d222e12f631e80b4,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1404,1404,0,1156,254,0,0,0,7839,39190,0,1479,6360,2883,4956,0,0,0.0,6.781141868512111,0.0,3.52991452991453,0.0,4.28719723183391,collision_intent:1479;dga_entry:4956;state:1404,239,1430,0.0827566320645905,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
6,dcta_parity_v1,custom,,f107a28319f2b2035e7bdba8e6f31284b0531de0766a98d368fef00c7f97a6b2,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1474,1474,0,1156,324,0,0,0,8005,40020,0,1540,6465,3014,4991,0,0,0.0,6.924740484429066,0.0,3.3860244233378562,0.0,4.317474048442906,collision_intent:1540;dga_entry:4991;state:1474,249,1491,0.09342560553633206,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
7,dcta_parity_v1,custom,,f107a28319f2b2035e7bdba8e6f31284b0531de0766a98d368fef00c7f97a6b2,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1624,1624,0,1156,474,0,0,0,8799,43990,0,1680,7119,3304,5495,0,0,0.0,7.61159169550173,0.0,3.3836206896551726,0.0,4.753460207612457,collision_intent:1680;dga_entry:5495;state:1624,272,1576,0.06113033448673577,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
8,dcta_parity_v1,custom,,f107a28319f2b2035e7bdba8e6f31284b0531de0766a98d368fef00c7f97a6b2,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1677,1677,0,1156,527,0,0,0,9567,47830,0,1747,7820,3424,6143,0,0,0.0,8.275951557093425,0.0,3.663088849135361,0.0,5.31401384083045,collision_intent:1747;dga_entry:6143;state:1677,282,1732,0.07352941176470584,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
9,dcta_parity_v1,custom,,f107a28319f2b2035e7bdba8e6f31284b0531de0766a98d368fef00c7f97a6b2,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1371,1371,0,1156,221,0,0,0,7702,38505,0,1429,6273,2800,4902,0,0,0.0,6.662629757785467,0.0,3.575492341356674,0.0,4.240484429065744,collision_intent:1429;dga_entry:4902;state:1371,231,1443,0.05017301038062283,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
10,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1510,1510,0,1156,360,0,0,0,8974,44865,0,1581,7393,3091,5883,0,0,0.0,7.762975778546712,0.0,3.8960264900662254,0.0,5.089100346020762,collision_intent:1581;dga_entry:5883;state:1510,253,1514,0.05420991926182239,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
11,dcta_parity_v1,custom,,7015d65db99c704bf83d21dada095119a7aa28a18a438fc94fe5a178f82b7060,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1764,1764,0,1156,614,0,0,0,8658,43285,0,1819,6839,3583,5075,0,0,0.0,7.489619377162629,0.0,2.876984126984127,0.0,4.390138408304498,collision_intent:1819;dga_entry:5075;state:1764,301,1543,0.051038062283736974,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
12,dcta_parity_v1,custom,,7015d65db99c704bf83d21dada095119a7aa28a18a438fc94fe5a178f82b7060,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1702,1702,0,1156,552,0,0,0,8330,41645,0,1751,6579,3453,4877,0,0,0.0,7.205882352941177,0.0,2.8654524089306697,0.0,4.218858131487889,collision_intent:1751;dga_entry:4877;state:1702,286,1536,0.09659746251441748,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
13,dcta_parity_v1,custom,,7015d65db99c704bf83d21dada095119a7aa28a18a438fc94fe5a178f82b7060,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1692,1692,0,1156,542,0,0,0,9237,46180,0,1756,7481,3448,5789,0,0,0.0,7.990484429065744,0.0,3.4213947990543736,0.0,5.007785467128028,collision_intent:1756;dga_entry:5789;state:1692,285,1675,0.10207612456747395,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
14,dcta_parity_v1,custom,,7015d65db99c704bf83d21dada095119a7aa28a18a438fc94fe5a178f82b7060,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1658,1658,0,1156,508,0,0,0,9086,45425,0,1719,7367,3377,5709,0,0,0.0,7.859861591695502,0.0,3.4433051869722555,0.0,4.938581314878893,collision_intent:1719;dga_entry:5709;state:1658,278,1611,0.05276816608996526,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
15,dcta_parity_v1,custom,,7015d65db99c704bf83d21dada095119a7aa28a18a438fc94fe5a178f82b7060,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1302,1302,0,1156,152,0,0,0,7549,37740,0,1314,6235,2616,4933,0,0,0.0,6.530276816608996,0.0,3.7887864823348694,0.0,4.267301038062284,collision_intent:1314;dga_entry:4933;state:1302,222,1337,0.042675893886966465,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
16,dcta_parity_v1,custom,,84cdd3322018f915161016c71684c9868ef010c4a7142af373055f21db92c1af,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1532,1532,0,1156,382,0,0,0,9189,45940,0,1582,7607,3114,6075,0,0,0.0,7.948961937716263,0.0,3.965404699738903,0.0,5.255190311418685,collision_intent:1582;dga_entry:6075;state:1532,258,1681,0.09573241061130333,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
17,dcta_parity_v1,custom,,84cdd3322018f915161016c71684c9868ef010c4a7142af373055f21db92c1af,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1674,1674,0,1156,524,0,0,0,9280,46395,0,1739,7541,3413,5867,0,0,0.0,8.027681660899654,0.0,3.504778972520908,0.0,5.075259515570934,collision_intent:1739;dga_entry:5867;state:1674,280,1647,0.05074971164936559,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
18,dcta_parity_v1,custom,,84cdd3322018f915161016c71684c9868ef010c4a7142af373055f21db92c1af,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1432,1432,0,1156,282,0,0,0,9241,46200,0,1476,7765,2908,6333,0,0,0.0,7.993944636678201,0.0,4.4224860335195535,0.0,5.478373702422146,collision_intent:1476;dga_entry:6333;state:1432,241,1570,0.07525951557093413,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
19,dcta_parity_v1,custom,,84cdd3322018f915161016c71684c9868ef010c4a7142af373055f21db92c1af,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1595,1595,0,1156,445,0,0,0,9512,47553,0,1656,7856,3251,6261,0,0,0.0,8.228373702422145,0.0,3.9253918495297806,0.0,5.416089965397924,collision_intent:1656;dga_entry:6261;state:1595,268,1722,0.07814302191464817,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
20,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1589,1589,0,1156,439,0,0,0,9160,45795,0,1636,7524,3225,5935,0,0,0.0,7.923875432525952,0.0,3.7350534927627437,0.0,5.134083044982699,collision_intent:1636;dga_entry:5935;state:1589,267,1616,0.03806228373702414,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
21,dcta_parity_v1,custom,,b92f95d7b43f939fd499aba4515bf5becf659fb390a7b52052faafc326ba177f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1622,1622,0,1156,472,0,0,0,8895,44458,0,1666,7229,3288,5607,0,0,0.0,7.694636678200692,0.0,3.4568434032059185,0.0,4.850346020761246,collision_intent:1666;dga_entry:5607;state:1622,272,1688,0.10409457900807384,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
22,dcta_parity_v1,custom,,b92f95d7b43f939fd499aba4515bf5becf659fb390a7b52052faafc326ba177f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1682,1682,0,1156,532,0,0,0,9579,47890,0,1730,7849,3412,6167,0,0,0.0,8.286332179930795,0.0,3.6664684898929845,0.0,5.33477508650519,collision_intent:1730;dga_entry:6167;state:1682,283,1657,0.06805074971164937,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
23,dcta_parity_v1,custom,,b92f95d7b43f939fd499aba4515bf5becf659fb390a7b52052faafc326ba177f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1691,1691,0,1156,541,0,0,0,9888,49435,0,1802,8086,3493,6395,0,0,0.0,8.55363321799308,0.0,3.781785925487877,0.0,5.532006920415225,collision_intent:1802;dga_entry:6395;state:1691,286,1745,0.04901960784313708,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
24,dcta_parity_v1,custom,,b92f95d7b43f939fd499aba4515bf5becf659fb390a7b52052faafc326ba177f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1571,1571,0,1156,421,0,0,0,9435,47165,0,1639,7796,3210,6225,0,0,0.0,8.161764705882353,0.0,3.962444302991725,0.0,5.384948096885813,collision_intent:1639;dga_entry:6225;state:1571,265,1640,0.03633217993079585,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
25,dcta_parity_v1,custom,,b92f95d7b43f939fd499aba4515bf5becf659fb390a7b52052faafc326ba177f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1441,1441,0,1156,291,0,0,0,8079,40390,0,1481,6598,2922,5157,0,0,0.0,6.9887543252595155,0.0,3.578764746703678,0.0,4.461072664359862,collision_intent:1481;dga_entry:5157;state:1441,244,1501,0.07324106113033446,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
26,dcta_parity_v1,custom,,e1eea5addc0455f37e83d9cb52bcaed4d184cf32f0b2c34b8577f01dfc3f4e2a,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1487,1487,0,1156,337,0,0,0,8830,44145,0,1547,7283,3034,5796,0,0,0.0,7.63840830449827,0.0,3.8977807666442503,0.0,5.013840830449827,collision_intent:1547;dga_entry:5796;state:1487,251,1572,0.08506343713956155,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
27,dcta_parity_v1,custom,,e1eea5addc0455f37e83d9cb52bcaed4d184cf32f0b2c34b8577f01dfc3f4e2a,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1510,1510,0,1156,360,0,0,0,8836,44175,0,1586,7250,3096,5740,0,0,0.0,7.643598615916955,0.0,3.801324503311258,0.0,4.965397923875432,collision_intent:1586;dga_entry:5740;state:1510,256,1569,0.0420991926182237,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
28,dcta_parity_v1,custom,,e1eea5addc0455f37e83d9cb52bcaed4d184cf32f0b2c34b8577f01dfc3f4e2a,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1574,1574,0,1156,424,0,0,0,8241,41200,0,1619,6622,3193,5048,0,0,0.0,7.1288927335640135,0.0,3.207115628970775,0.0,4.366782006920415,collision_intent:1619;dga_entry:5048;state:1574,265,1554,0.05594002306805068,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
29,dcta_parity_v1,custom,,e1eea5addc0455f37e83d9cb52bcaed4d184cf32f0b2c34b8577f01dfc3f4e2a,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1409,1409,0,1156,259,0,0,0,8698,43485,0,1456,7242,2865,5833,0,0,0.0,7.524221453287197,0.0,4.1398154719659335,0.0,5.045847750865052,collision_intent:1456;dga_entry:5833;state:1409,236,1604,0.07439446366781999,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
30,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1634,1634,0,1156,484,0,0,0,8854,44265,0,1654,7200,3288,5566,0,0,0.0,7.659169550173011,0.0,3.4063647490820075,0.0,4.814878892733564,collision_intent:1654;dga_entry:5566;state:1634,275,1598,0.02422145328719716,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
31,dcta_parity_v1,custom,,ead07f5d1726074165237833a1f491a6eb4615de1a581f12751bb852aebd5e3f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1473,1473,0,1156,323,0,0,0,8705,43505,0,1523,7182,2996,5709,0,0,0.0,7.530276816608996,0.0,3.875763747454175,0.0,4.938581314878893,collision_intent:1523;dga_entry:5709;state:1473,249,1605,0.07439446366781999,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
32,dcta_parity_v1,custom,,ead07f5d1726074165237833a1f491a6eb4615de1a581f12751bb852aebd5e3f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1584,1584,0,1156,434,0,0,0,9653,48260,0,1638,8015,3222,6431,0,0,0.0,8.350346020761245,0.0,4.059974747474747,0.0,5.563148788927336,collision_intent:1638;dga_entry:6431;state:1584,266,1732,0.0741061130334486,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
33,dcta_parity_v1,custom,,ead07f5d1726074165237833a1f491a6eb4615de1a581f12751bb852aebd5e3f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1737,1737,0,1156,587,0,0,0,8732,43654,0,1795,6937,3532,5200,0,0,0.0,7.553633217993079,0.0,2.9936672423719055,0.0,4.498269896193771,collision_intent:1795;dga_entry:5200;state:1737,294,1564,0.0351787773933101,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
34,dcta_parity_v1,custom,,ead07f5d1726074165237833a1f491a6eb4615de1a581f12751bb852aebd5e3f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1644,1644,0,1156,494,0,0,0,9181,45895,0,1749,7432,3393,5788,0,0,0.0,7.942041522491349,0.0,3.5206812652068127,0.0,5.006920415224913,collision_intent:1749;dga_entry:5788;state:1644,280,1663,0.10236447520184533,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
35,dcta_parity_v1,custom,,ead07f5d1726074165237833a1f491a6eb4615de1a581f12751bb852aebd5e3f,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1475,1475,0,1156,325,0,0,0,9222,46105,0,1521,7701,2996,6226,0,0,0.0,7.977508650519031,0.0,4.221016949152542,0.0,5.385813148788928,collision_intent:1521;dga_entry:6226;state:1475,248,1702,0.05276816608996526,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
36,dcta_parity_v1,custom,,f92e3e2729c132647fe1572ae58063ec21061954aa50ec56d8b6bb2387633592,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1420,1420,0,1156,270,0,0,0,8745,43720,0,1483,7262,2903,5842,0,0,0.0,7.564878892733564,0.0,4.114084507042254,0.0,5.053633217993079,collision_intent:1483;dga_entry:5842;state:1420,242,1518,0.06401384083044981,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
37,dcta_parity_v1,custom,,f92e3e2729c132647fe1572ae58063ec21061954aa50ec56d8b6bb2387633592,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1718,1718,0,1156,568,0,0,0,9433,47159,0,1749,7684,3467,5966,0,0,0.0,8.160034602076125,0.0,3.4726426076833525,0.0,5.160899653979238,collision_intent:1749;dga_entry:5966;state:1718,287,1673,0.06862745098039214,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
38,dcta_parity_v1,custom,,f92e3e2729c132647fe1572ae58063ec21061954aa50ec56d8b6bb2387633592,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1320,1320,0,1156,170,0,0,0,7871,39350,0,1329,6542,2649,5222,0,0,0.0,6.8088235294117645,0.0,3.956060606060606,0.0,4.517301038062284,collision_intent:1329;dga_entry:5222;state:1320,223,1426,0.05882352941176472,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
39,dcta_parity_v1,custom,,f92e3e2729c132647fe1572ae58063ec21061954aa50ec56d8b6bb2387633592,DGA,ideal,1.0,34,1156,6,220.0,192.666667,coverage_g34_d220_ideal_dga,,coverage,1328,1328,0,1156,178,0,0,0,7777,38880,0,1361,6416,2689,5088,0,0,0.0,6.727508650519031,0.0,3.8313253012048194,0.0,4.401384083044983,collision_intent:1361;dga_entry:5088;state:1328,223,1460,0.032295271049596286,completed,grid_coverage,coverage,dga,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid34/density220/ideal/dga,coverage_g34_d220_ideal_dga,,,
