trial_id,logic_revision,study_profile,scenario_file_sha256,scenario_selection_sha256,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,target_x,target_y,clue_locations,first_clue_robot,first_clue_x,first_clue_y,robot_start_locations,robot_end_locations,clues_detected_by_robot,target_found_by_robot,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id,failure_type,failure_message
11,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
12,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
13,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
14,dcta_parity_v1,custom,,f2cc81506a77e9d4a8965b3c39a603e659726131d490ff4046f59fc99088bbb5,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
15,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
16,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
17,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
18,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
19,dcta_parity_v1,custom,,43fd9d4684b367add4a7cde6fc4e8377c1eb24699b04cc955ba9664f1739e46f,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
20,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
21,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
22,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
23,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
24,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
25,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
26,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
27,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
28,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
29,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
30,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
31,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
32,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
33,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
34,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
35,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
36,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
37,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
38,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
39,dcta_parity_v1,custom,,05fb4f4b5244a18b7831b4db9a64700a3e60e7ea37b58e1b2fade0ce1701d886,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
40,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
41,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
42,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
43,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
44,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
45,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
46,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
47,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
48,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
49,dcta_parity_v1,custom,,0b5aa3c15c6715fd7314ce3e36d580600a84336f4c098ca4e7def5a24addd2fb,ACBBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_acbba,,coverage,,,,,,,"00:(0,6)","00:(6,13)",00:0,,completed,grid_coverage,coverage,acbba,5,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/acbba,coverage_g14_d220_ideal_acbba,,
0,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
1,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
2,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
3,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
4,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
5,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
6,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
7,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
8,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
9,dcta_parity_v1,custom,,66e6bf052dd3763a64e69360004fd9b94223d8edb9fccf9a141f3ddbf416e409,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
10,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
11,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
12,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
13,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
14,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
15,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
16,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
17,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
18,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
19,dcta_parity_v1,custom,,082d0b22f4256e7355b4e9b3e4ddfe3f9d6c4d1e954557ec887b28fa435677b4,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
20,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
21,dcta_parity_v1,custom,,468c1406d0d38acfeb9fbaad3ec783c4d43a78089c486b404e6d92c28b7c3939,DMCHBA,ideal,1.0,14,196,1,220.0,196.0,coverage_g14_d220_ideal_dmchba,,coverage,,,,,,,"00:(0,6)","00:(13,13)",00:0,,completed,grid_coverage,coverage,dmchba,3,,ideal,runs/sensitivity_grid_density_coverage_50/raw/grid14/density220/ideal/dmchba,coverage_g14_d220_ideal_dmchba,,
