trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,sensitivity_suite,sensitivity_parameter,sensitivity_value,sensitivity_label,num_targets,num_robots
266,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.76207493110721,40.76207493110721,3,3,3,88,24,83,9,1,0,0,214,0,223,565,101,91,132,183,40,0.25699745547073793,22.3,4.0,collision_intent:91;pi_clear_path:2;pi_entry:38;state:92,0.30000000000000004,0.08734939759036142,known_visit_horizon,commitment_horizon,2,h2,10,4
267,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.37969339558261,40.37969339558261,2,2,2,84,24,82,6,2,0,0,218,0,215,541,102,85,130,173,42,0.26288659793814434,21.5,4.2,collision_intent:85;pi_clear_path:2;pi_entry:40;state:88,0.1499999999999999,0.12195121951219523,known_visit_horizon,commitment_horizon,2,h2,10,4
268,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,50.61718589885551,50.61718589885551,1,1,1,109,30,105,8,4,6,6,275,0,277,707,123,115,162,228,49,0.2536082474226804,27.7,4.9,collision_intent:115;pi_clear_path:2;pi_entry:47;state:113,0.1499999999999999,0.0452380952380953,known_visit_horizon,commitment_horizon,2,h2,10,4
269,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,42.777037693210175,42.777037693210175,1,1,1,85,25,82,7,1,0,0,236,0,231,587,103,88,143,177,54,0.24178403755868544,23.1,5.4,collision_intent:88;pi_clear_path:3;pi_entry:51;state:89,0.25,0.09756097560975618,known_visit_horizon,commitment_horizon,2,h2,10,4
270,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.38564838661418,45.38564838661418,2,2,2,88,27,88,4,0,0,0,255,0,220,560,99,91,129,183,37,0.25647668393782386,22.0,3.7,collision_intent:91;pi_clear_path:2;pi_entry:35;state:92,0.30000000000000004,0.14204545454545459,known_visit_horizon,commitment_horizon,2,h2,10,4
271,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,59.79680411277939,59.79680411277939,2,2,2,122,35,114,12,2,0,0,322,0,292,757,116,125,167,251,41,0.23293172690763053,29.2,4.1,collision_intent:125;pi_clear_path:2;pi_entry:39;state:126,0.1499999999999999,0.10964912280701755,known_visit_horizon,commitment_horizon,2,h2,10,4
272,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,50.396967013880925,50.396967013880925,3,3,3,90,29,89,5,0,2,2,293,0,235,598,104,96,139,190,45,0.25120772946859904,23.5,4.5,collision_intent:96;pi_clear_path:5;pi_entry:40;state:94,0.44999999999999996,0.1320224719101124,known_visit_horizon,commitment_horizon,2,h2,10,4
273,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,46.15961010525623,46.15961010525623,2,2,2,86,27,83,7,0,2,2,267,0,213,551,83,92,121,182,31,0.23184357541899442,21.3,3.1,collision_intent:92;pi_clear_path:3;pi_entry:28;state:90,0.30000000000000004,0.04518072289156616,known_visit_horizon,commitment_horizon,2,h2,10,4
274,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,64.72307071088888,64.72307071088888,4,4,4,106,37,100,10,0,2,2,388,0,267,675,124,111,156,221,46,0.26609442060085836,26.7,4.6,collision_intent:111;pi_clear_path:3;pi_entry:43;state:110,0.10000000000000009,0.11499999999999999,known_visit_horizon,commitment_horizon,2,h2,10,4
275,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,65.9428417671694,65.9428417671694,3,3,3,129,39,124,9,2,0,0,363,0,317,814,136,131,186,264,53,0.24416517055655296,31.7,5.3,collision_intent:131;pi_clear_path:2;pi_entry:51;state:133,0.25,0.14516129032258074,known_visit_horizon,commitment_horizon,2,h2,10,4
276,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,34.49888795701132,34.49888795701132,1,1,1,78,20,76,6,2,2,2,183,0,195,492,90,81,114,163,32,0.26548672566371684,19.5,3.2,collision_intent:81;pi_clear_path:1;pi_entry:31;state:82,0.30000000000000004,0.05263157894736836,known_visit_horizon,commitment_horizon,2,h2,10,4
277,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,33.26626089302375,33.26626089302375,1,1,1,74,19,76,2,1,1,1,175,0,190,476,92,77,113,155,35,0.27299703264094954,19.0,3.5,collision_intent:77;pi_clear_path:3;pi_entry:32;state:78,0.1499999999999999,0.03947368421052633,known_visit_horizon,commitment_horizon,2,h2,10,4
278,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,85.68071385000626,85.68071385000626,1,1,1,108,49,102,10,2,7,7,552,0,262,689,95,114,148,226,36,0.2149321266968326,26.2,3.6,collision_intent:114;pi_clear_path:4;pi_entry:32;state:112,0.25,0.2892156862745099,known_visit_horizon,commitment_horizon,2,h2,10,4
279,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,66.11101347842008,66.11101347842008,8,8,8,118,37,105,17,2,0,0,379,0,282,720,123,122,160,244,38,0.2578616352201258,28.2,3.8,collision_intent:122;pi_clear_path:4;pi_entry:34;state:122,0.1499999999999999,0.17380952380952386,known_visit_horizon,commitment_horizon,2,h2,10,4
280,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,61.090588237036314,61.090588237036314,6,6,6,141,36,122,23,2,1,1,308,0,331,837,154,143,188,288,43,0.27402135231316727,33.1,4.3,collision_intent:143;pi_clear_path:1;pi_entry:42;state:145,0.25,0.09836065573770503,known_visit_horizon,commitment_horizon,2,h2,10,4
281,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,47.094241465967286,47.094241465967286,3,3,3,93,28,88,9,3,6,1,251,0,244,619,110,96,148,193,51,0.2494331065759637,24.4,5.1,collision_intent:96;pi_clear_path:2;pi_entry:49;state:97,0.25,0.10795454545454541,known_visit_horizon,commitment_horizon,2,h2,10,4
282,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.0177960428131,44.0177960428131,2,2,2,99,26,93,10,2,0,0,226,0,247,634,106,100,147,203,44,0.2409090909090909,24.7,4.4,collision_intent:100;pi_clear_path:1;pi_entry:43;state:103,0.1499999999999999,0.07795698924731176,known_visit_horizon,commitment_horizon,2,h2,10,4
283,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.85212844300171,40.85212844300171,3,3,3,92,24,92,4,0,0,0,212,0,222,556,107,95,127,191,31,0.2830687830687831,22.2,3.1,collision_intent:95;pi_clear_path:2;pi_entry:29;state:96,0.25,0.03804347826086962,known_visit_horizon,commitment_horizon,2,h2,10,4
284,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,40.20540833361139,40.20540833361139,2,2,2,80,24,80,4,1,1,1,222,0,204,516,93,82,122,166,38,0.256198347107438,20.4,3.8,collision_intent:82;pi_clear_path:1;pi_entry:37;state:84,0.10000000000000009,0.1499999999999999,known_visit_horizon,commitment_horizon,2,h2,10,4
285,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,55.90209122240826,55.90209122240826,2,2,2,117,31,105,16,0,8,8,309,0,296,764,122,126,170,247,49,0.24015748031496062,29.6,4.9,collision_intent:126;pi_clear_path:2;pi_entry:47;state:121,0.10000000000000009,0.06428571428571428,known_visit_horizon,commitment_horizon,2,h2,10,4
286,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,68.93809477786917,68.93809477786917,6,6,6,137,40,124,17,4,4,3,374,0,330,843,145,144,186,285,45,0.2607913669064748,33.0,4.5,collision_intent:144;pi_clear_path:5;pi_entry:40;state:141,0.25,0.092741935483871,known_visit_horizon,commitment_horizon,2,h2,10,4
287,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,54.53209536890649,54.53209536890649,2,2,2,121,32,113,12,0,2,2,284,0,284,725,124,123,161,248,36,0.25833333333333336,28.4,3.6,collision_intent:123;pi_clear_path:1;pi_entry:35;state:125,0.30000000000000004,0.1084070796460177,known_visit_horizon,commitment_horizon,2,h2,10,4
288,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,53.65621010599704,53.65621010599704,2,2,2,118,31,117,5,0,1,1,277,0,283,731,117,120,163,242,41,0.23975409836065573,28.3,4.1,collision_intent:120;pi_clear_path:1;pi_entry:40;state:122,0.30000000000000004,0.05769230769230771,known_visit_horizon,commitment_horizon,2,h2,10,4
289,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,45.69019894385468,45.69019894385468,2,2,2,90,27,89,5,2,0,0,253,0,218,548,104,92,126,186,32,0.2765957446808511,21.8,3.2,collision_intent:92;pi_clear_path:2;pi_entry:30;state:94,0.3500000000000001,0.154494382022472,known_visit_horizon,commitment_horizon,2,h2,10,4
290,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,61.082502607438876,61.082502607438876,2,2,2,96,36,94,6,2,27,1,345,0,259,643,131,100,159,200,59,0.27637130801687765,25.9,5.9,collision_intent:100;pi_clear_path:3;pi_entry:56;state:100,0.1499999999999999,0.12234042553191493,known_visit_horizon,commitment_horizon,2,h2,10,4
291,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,59.113936222389434,59.113936222389434,3,3,3,131,35,121,14,1,8,6,298,0,317,812,136,136,181,271,46,0.2518518518518518,31.7,4.6,collision_intent:136;pi_clear_path:3;pi_entry:43;state:135,0.25,0.07644628099173545,known_visit_horizon,commitment_horizon,2,h2,10,4
292,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,50.689243494202564,50.689243494202564,0,0,0,100,30,97,7,2,3,3,284,0,243,634,94,102,141,206,37,0.22274881516587677,24.3,3.7,collision_intent:102;pi_clear_path:1;pi_entry:36;state:104,0.25,0.16752577319587636,known_visit_horizon,commitment_horizon,2,h2,10,4
293,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,41.56661771473137,41.56661771473137,3,3,3,95,25,90,9,0,0,0,212,0,234,600,100,97,137,196,38,0.24449877750611246,23.4,3.8,collision_intent:97;pi_clear_path:2;pi_entry:36;state:99,0.30000000000000004,0.07777777777777772,known_visit_horizon,commitment_horizon,2,h2,10,4
294,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,56.5286453093274,56.5286453093274,5,5,5,123,33,106,21,2,10,10,304,0,311,782,148,131,180,258,53,0.2756052141527002,31.1,5.3,collision_intent:131;pi_clear_path:1;pi_entry:52;state:127,0.30000000000000004,0.10377358490566047,known_visit_horizon,commitment_horizon,2,h2,10,4
295,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,63.633053503424165,63.633053503424165,3,3,3,138,37,130,12,0,3,3,334,0,324,849,120,143,181,285,39,0.2222222222222222,32.4,3.9,collision_intent:143;pi_clear_path:2;pi_entry:37;state:142,0.3999999999999999,0.06538461538461537,known_visit_horizon,commitment_horizon,2,h2,10,4
296,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,64.70395133295341,64.70395133295341,4,4,4,118,37,113,9,1,10,6,361,0,300,772,127,127,173,249,51,0.24517374517374518,30.0,5.1,collision_intent:127;pi_clear_path:3;pi_entry:48;state:122,0.30000000000000004,0.13053097345132736,known_visit_horizon,commitment_horizon,2,h2,10,4
297,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,30.808588339004356,30.808588339004356,3,3,3,69,18,69,4,1,0,0,163,0,169,433,72,70,99,143,26,0.2440677966101695,16.9,2.6,collision_intent:70;pi_clear_path:2;pi_entry:24;state:73,0.30000000000000004,0.07608695652173902,known_visit_horizon,commitment_horizon,2,h2,10,4
298,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,44.663405935071964,44.663405935071964,3,3,3,104,26,102,6,2,1,1,231,0,259,650,125,106,153,214,45,0.2735229759299781,25.9,4.5,collision_intent:106;pi_entry:45;state:108,0.3500000000000001,0.03431372549019618,known_visit_horizon,commitment_horizon,2,h2,10,4
299,known_visit,PI,bernoulli,0.25,19,361,4,10,pi_h2_bernoulli_025,known_visit_10target_300.csv,10,True,54.90732532954252,54.90732532954252,3,3,3,117,32,104,17,0,0,0,288,0,271,699,112,118,153,239,32,0.24507658643326038,27.1,3.2,collision_intent:118;pi_clear_path:1;pi_entry:31;state:121,0.30000000000000004,0.11538461538461542,known_visit_horizon,commitment_horizon,2,h2,10,4
