mission,scenario,comm_model,comm_label,degradation_pct,metric,algorithm,attempted_trial_n,six_way_paired_n,eligible_n,mean,median,sd,ci95_low,ci95_high,source_column,scope,ci_method
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg56_04,10,post_clue_steps_to_find,PI,500,385,385,142.051948051948,117,113.994688301863,130.629128418275,153.474767685621,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg56_04,10,post_clue_steps_to_find,HIPC,500,385,385,135.732467532468,108,111.065195804788,124.603197229126,146.86173783581,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg56_04,10,post_clue_steps_to_find,DMCHBA,500,385,385,135.849350649351,118,103.801483992303,125.447939434366,146.250761864335,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg56_04,10,post_clue_steps_to_find,DGA,500,385,385,150.807792207792,121,125.27253390757,138.254877846642,163.360706568943,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg59_4,5,post_clue_steps_to_find,CBAA,500,386,386,138.463730569948,115.5,108.163320381342,127.639379718787,149.28808142111,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg59_4,5,post_clue_steps_to_find,ACBBA,500,386,386,129.170984455959,108,99.8583765324855,119.177743686313,139.164225225604,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg59_4,5,post_clue_steps_to_find,PI,500,386,386,136.5,105,110.890896421171,125.402689332847,147.597310667153,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg59_4,5,post_clue_steps_to_find,HIPC,500,386,386,134.334196891192,108.5,109.128589568918,123.413247559923,145.25514622246,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg59_4,5,post_clue_steps_to_find,DMCHBA,500,386,386,132.69170984456,114,101.792918303825,122.504871478286,142.878548210833,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,rayleigh_style,rayleigh_style_sens_neg59_4,5,post_clue_steps_to_find,DGA,500,386,386,147.891191709845,130.5,118.077208177716,136.074717101492,159.707666318197,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,post_clue_steps_to_find,CBAA,500,385,385,150.109090909091,114,123.406355967518,137.743176611988,162.475005206194,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,post_clue_steps_to_find,ACBBA,500,385,385,143.745454545455,109,116.118239112318,132.109844840138,155.381064250771,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,post_clue_steps_to_find,PI,500,385,385,146.316883116883,113,118.965083071714,134.396005864825,158.237760368941,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,post_clue_steps_to_find,HIPC,500,385,385,146.737662337662,121,118.595541037157,134.853814986477,158.621509688848,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,post_clue_steps_to_find,DMCHBA,500,385,385,136.581818181818,117,103.887179299119,126.171819882227,146.99181648141,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,post_clue_steps_to_find,DGA,500,385,385,161.355844155844,135,129.877669299553,148.341472934248,174.37021537744,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,post_clue_steps_to_find,CBAA,500,385,385,159.857142857143,126,134.547419835996,146.374840024814,173.339445689472,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,post_clue_steps_to_find,ACBBA,500,385,385,144.58961038961,112,124.034953474581,132.160707579163,157.018513200058,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,post_clue_steps_to_find,PI,500,385,385,155.477922077922,120,130.635785662547,142.387583926596,168.568260229248,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,post_clue_steps_to_find,HIPC,500,385,385,155.114285714286,122,130.188914932987,142.068726173431,168.15984525514,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,post_clue_steps_to_find,DMCHBA,500,385,385,144.314285714286,115,114.707746526097,132.82001419452,155.808557234051,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,post_clue_steps_to_find,DGA,500,385,385,167.714285714286,131,132.804863225819,154.406595490281,181.02197593829,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,post_clue_steps_to_find,CBAA,500,384,384,173.7265625,136.5,145.416178551416,159.136076137797,188.317048862203,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,post_clue_steps_to_find,ACBBA,500,384,384,165.265625,122,143.964248048109,150.820819623354,179.710430376646,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,post_clue_steps_to_find,PI,500,384,384,175.369791666667,133.5,148.550379930521,160.464831887999,190.274751445334,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,post_clue_steps_to_find,HIPC,500,384,384,172.723958333333,137.5,148.01884661936,157.872330512669,187.575586153997,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,post_clue_steps_to_find,DMCHBA,500,384,384,154.130208333333,128.5,121.157445518863,141.973747655216,166.286669011451,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,post_clue_steps_to_find,DGA,500,384,384,184.703125,144,160.356848764942,168.61355066035,200.79269933965,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,post_clue_steps_to_find,CBAA,500,385,385,188.503896103896,138,163.879213047768,172.082405592024,204.925386615769,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,post_clue_steps_to_find,ACBBA,500,385,385,172.041558441558,132,147.105805664035,157.300844552182,186.782272330935,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,post_clue_steps_to_find,PI,500,385,385,191.74025974026,152,169.34323215285,174.771248061901,208.709271418619,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,post_clue_steps_to_find,HIPC,500,385,385,189.212987012987,151,168.68395725458,172.310037871086,206.115936154888,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,post_clue_steps_to_find,DMCHBA,500,385,385,164.405194805195,138,128.831131290579,151.495691758549,177.31469785184,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,post_clue_steps_to_find,DGA,500,385,385,188.605194805195,140,160.823304870937,172.489921086762,204.720468523627,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,post_clue_steps_to_find,CBAA,500,384,384,198.903645833333,150,174.144274351887,181.430695537857,216.37659612881,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,post_clue_steps_to_find,ACBBA,500,384,384,191.515625,150.5,166.519256966276,174.807738903601,208.223511096399,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,post_clue_steps_to_find,PI,500,384,384,197.315104166667,149,177.033097703496,179.552300719125,215.077907614209,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,post_clue_steps_to_find,HIPC,500,384,384,207.53125,152,179.269926626552,189.544011952254,225.518488047746,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,post_clue_steps_to_find,DMCHBA,500,384,384,170.440104166667,141.5,138.435954052412,156.549986026021,184.330222307312,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,post_clue_steps_to_find,DGA,500,384,384,190.2578125,138,166.020426222618,173.599977114841,206.915647885159,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,post_clue_steps_to_find,CBAA,500,386,386,208.10621761658,165,177.753050972612,190.317734591018,225.894700642143,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,post_clue_steps_to_find,ACBBA,500,386,386,203.917098445596,154,185.074385516787,185.39593919,222.438257701191,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,post_clue_steps_to_find,PI,500,386,386,217.002590673575,159,198.144241029133,197.173476917869,236.831704429281,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,post_clue_steps_to_find,HIPC,500,386,386,219.435233160622,160,202.810159334847,199.139181661087,239.731284660156,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,post_clue_steps_to_find,DMCHBA,500,386,386,170.518134715026,121,154.765162470221,155.030144773441,186.006124656611,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,post_clue_steps_to_find,DGA,500,386,386,202.329015544041,156.5,178.072298282612,184.50858411971,220.149446968373,post_clue_steps_to_find,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean
