mission,scenario,comm_model,comm_label,degradation_pct,metric,algorithm,attempted_trial_n,six_way_paired_n,eligible_n,mean,median,sd,ci95_low,ci95_high,source_column,scope,ci_method,panel_model
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,DMCHBA,100,100,100,435.4,426,51.199550187418,425.240898460851,445.559101539149,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_05_rho_0_8,5,total_team_steps,DGA,100,100,100,505.18,499,45.7495112299331,496.102304429433,514.257695570567,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,CBAA,100,100,100,470.69,469.5,37.4558851628597,463.257939772609,478.122060227391,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,ACBBA,100,100,100,504.99,491.5,63.6023782987124,492.369908282343,517.610091717657,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,PI,100,100,100,465.86,463,39.2394925779855,458.074033365816,473.645966634184,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,HIPC,100,100,100,469.32,461,44.2389928100594,460.542024054861,478.097975945139,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,DMCHBA,100,100,100,476.35,470.5,56.0986459801668,465.218811568947,487.481188431053,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_10_rho_0_8,10,total_team_steps,DGA,100,100,100,541.22,538.5,50.4582195404467,531.20799454449,551.23200545551,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,CBAA,100,94,94,530.010638297872,527.5,69.2999549536466,515.816634122542,544.204642473203,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,ACBBA,100,94,94,592.287234042553,585,69.5284613093959,578.046427236979,606.528040848127,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,PI,100,94,94,521.308510638298,519.5,50.1531046425327,511.036160862918,531.580860413677,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,HIPC,100,94,94,552.606382978723,546,46.8009323694245,543.020624518919,562.192141438528,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,DMCHBA,100,94,94,531.106382978723,530.5,70.8216703493892,516.600701332675,545.612064624772,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,total_team_steps,DGA,100,94,94,589.372340425532,595,56.5015908126133,577.799694866909,600.944985984154,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,CBAA,100,85,85,596.258823529412,616,97.4478069020951,575.239818554546,617.277828504278,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,ACBBA,100,85,85,672.364705882353,666,83.6190122860003,654.328502799828,690.400908964877,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,PI,100,85,85,586.752941176471,591,62.8897194040702,573.187942978511,600.317939374431,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,HIPC,100,85,85,632.752941176471,630,61.7199716620219,619.440251720914,646.065630632027,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,DMCHBA,100,85,85,591.070588235294,585,70.8063738446675,575.798007236231,606.343169234357,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,total_team_steps,DGA,100,85,85,648.917647058823,663,87.4894839619115,630.046602577633,667.788691540014,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,CBAA,100,77,77,578.714285714286,580,122.919406324338,550.815002717105,606.613568711467,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,ACBBA,100,77,77,743.142857142857,741,66.3120046061587,728.091878310955,758.193835974759,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,PI,100,77,77,621.480519480519,610,80.8662980984516,603.1261212366,639.834917724439,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,HIPC,100,77,77,705.181818181818,719,75.7460659518172,687.989570081166,722.37406628247,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,DMCHBA,100,77,77,650.857142857143,663,70.7201144404204,634.805645820457,666.908639893829,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,total_team_steps,DGA,100,77,77,702.077922077922,717,104.310741011471,678.402288016969,725.753556138876,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,CBAA,100,41,41,613.219512195122,643,166.702656276846,560.601661535372,665.837362854872,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,ACBBA,100,41,41,808.975609756098,797,81.7607753769734,783.168724822804,834.782494689391,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,PI,100,41,41,650.463414634146,621,94.9892355904014,620.481112466873,680.44571680142,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,HIPC,100,41,41,765.536585365854,791,112.136322741781,730.141994689616,800.931176042091,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,DMCHBA,100,41,41,729.560975609756,732,115.814949117221,693.005267183034,766.116684036478,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,total_team_steps,DGA,100,41,41,753.829268292683,781,133.835701970555,711.585508436005,796.073028149361,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,CBAA,100,24,24,510.791666666667,445,161.825450561015,442.458775758829,579.124557574504,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,ACBBA,100,24,24,920.958333333333,901.5,77.780895813967,888.114343405026,953.80232326164,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,PI,100,24,24,699.5,674.5,113.988557778173,651.366856193545,747.633143806455,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,HIPC,100,24,24,783.25,798.5,163.839860839785,714.066498280664,852.433501719336,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,DMCHBA,100,24,24,775.5,750.5,134.057417938538,718.892520251772,832.107479748228,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,total_team_steps,DGA,100,24,24,866.708333333333,879.5,157.288845113382,800.291082790285,933.125583876381,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,CBAA,100,17,17,439.176470588235,402,82.5940640225719,396.710536150368,481.642405026103,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,ACBBA,100,17,17,941.058823529412,980,135.819029681151,871.227146421499,1010.89050063732,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,PI,100,17,17,671.823529411765,657,84.9839950329749,628.128806261296,715.518252562233,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,HIPC,100,17,17,735.823529411765,692,199.974446897009,633.006191971432,838.640866852097,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,DMCHBA,100,17,17,791.176470588235,778,124.054542084378,727.393532755861,854.95940842061,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,total_team_steps,DGA,100,17,17,860.235294117647,896,137.596116138758,789.489923781386,930.980664453908,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,CBAA,100,100,100,413.78,402.5,31.9192731746824,407.446523708696,420.113476291304,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,ACBBA,100,100,100,415,419.5,27.7117194331098,409.501393654537,420.498606345463,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,PI,100,100,100,400.73,399,20.5051631832501,396.661330761834,404.798669238166,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,HIPC,100,100,100,400.58,399.5,21.4279059059711,396.328238586604,404.831761413396,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,DMCHBA,100,100,100,413.24,414.5,28.8948354408104,407.506637770729,418.973362229271,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,ideal,ideal_1_0,0,total_team_steps,DGA,100,100,100,480.73,471.5,54.1014488500703,469.995098809051,491.464901190949,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,CBAA,100,100,100,906.85,912.5,71.641979539396,892.634676975829,921.065323024171,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,ACBBA,100,100,100,915.99,906.5,74.6634868099948,901.175144381286,930.804855618714,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,PI,100,100,100,923.26,936.5,83.7244904614552,906.647244676995,939.872755323005,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,HIPC,100,100,100,911.94,926,66.9753188371159,898.65064370307,925.229356296931,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,DMCHBA,100,100,100,993.61,998.5,129.56149002296,967.902189523372,1019.31781047663,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,total_team_steps,DGA,100,100,100,977.84,989,111.402148937437,955.735396764384,999.944603235616,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,CBAA,100,100,100,698.36,709,104.010442366198,677.722071712307,718.997928287693,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,ACBBA,100,100,100,786.83,787,83.0080992762426,770.359392230356,803.300607769644,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,PI,100,100,100,728.08,728.5,85.1521134455418,711.183973304457,744.976026695544,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,HIPC,100,100,100,731.24,739,84.6182300008979,714.449907362556,748.030092637444,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,DMCHBA,100,100,100,783.93,808,145.001933459767,755.15847056276,812.70152943724,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,total_team_steps,DGA,100,100,100,857.5,866,84.9721879633138,840.639674423641,874.360325576359,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,CBAA,100,100,100,530.83,517,87.8015502267598,513.408267567132,548.251732432868,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,ACBBA,100,100,100,612.97,611,99.6074573290351,593.205719467105,632.734280532895,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,PI,100,100,100,548.63,552,102.368975630887,528.317774324461,568.942225675539,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,HIPC,100,100,100,557.12,535.5,102.821143130912,536.718054482614,577.521945517386,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,DMCHBA,100,100,100,571.46,574,107.826311887932,550.06492041333,592.85507958667,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,total_team_steps,DGA,100,100,100,725.32,720.5,72.0337855636247,711.026934160332,739.613065839669,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,CBAA,100,100,100,462.21,452,56.8286979359101,450.93395342234,473.48604657766,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,ACBBA,100,100,100,500.13,498.5,67.8804140092015,486.661053184751,513.598946815248,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,PI,100,100,100,455.88,436,63.1225007506048,443.355126398903,468.404873601097,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,HIPC,100,100,100,450.92,441,57.5755419453697,439.49576336797,462.34423663203,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,DMCHBA,100,100,100,500.75,501,92.4429799684895,482.407307209855,519.092692790145,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg46_04,40,total_team_steps,DGA,100,100,100,611.83,601.5,62.1922816673412,599.489702046266,624.170297953734,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,CBAA,100,100,100,440.58,436,45.1856283579305,431.614191024762,449.545808975238,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,ACBBA,100,100,100,473.08,466.5,57.4828353827155,461.674158361283,484.485841638717,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,PI,100,100,100,431.33,419.5,51.6822176010436,421.075126774445,441.584873225555,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,HIPC,100,100,100,427.69,417,46.6063885593537,418.442281377193,436.937718622807,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,DMCHBA,100,100,100,440.83,424.5,66.4203107247149,427.650769353555,454.009230646445,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg49_17,30,total_team_steps,DGA,100,100,100,539.65,533.5,51.149291295188,529.500870915443,549.799129084557,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,CBAA,100,100,100,423.53,417.5,30.9768421159218,417.383522476938,429.676477523062,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,ACBBA,100,100,100,457.41,447.5,57.621912042857,445.976562534622,468.843437465378,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,PI,100,100,100,406.98,399,29.678063864536,401.091228259203,412.868771740797,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,HIPC,100,100,100,415.91,409.5,37.2843550475683,408.511975068855,423.308024931145,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,DMCHBA,100,100,100,432.39,427,53.9500133400719,421.685146899651,443.094853100349,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg52_15,20,total_team_steps,DGA,100,100,100,501.68,491.5,45.4918973804427,492.653420606143,510.706579393857,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,CBAA,100,100,100,417.23,414,32.7786747009624,410.725999801036,423.734000198964,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,ACBBA,100,100,100,441.09,437,40.6480570932307,433.024543606972,449.155456393028,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,PI,100,100,100,405.85,400,26.0490504683574,400.681303248998,411.018696751002,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,HIPC,100,100,100,405.3,399,33.9040535701094,398.572700218133,412.027299781867,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,DMCHBA,100,100,100,421.18,422.5,39.6095539949236,413.320605152157,429.039394847843,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg56_04,10,total_team_steps,DGA,100,100,100,486.09,479.5,42.8966564118129,477.578372718464,494.601627281536,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,CBAA,100,100,100,418.1,414.5,34.5825027282511,411.238081186101,424.961918813899,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,ACBBA,100,100,100,440.4,442.5,36.2928604159512,433.198709114393,447.601290885607,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,PI,100,100,100,410.06,406,27.054311256725,404.691837699301,415.428162300699,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,HIPC,100,100,100,403.58,398,25.2471340507745,398.570420863944,408.589579136056,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,DMCHBA,100,100,100,413.55,409,33.6312069484293,406.876838907323,420.223161092677,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg59_4,5,total_team_steps,DGA,100,100,100,485.25,483,46.8050707345331,475.962858523198,494.537141476802,total_team_steps,six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
