mission,scenario,comm_model,comm_label,degradation_pct,metric_max_steps,algorithm,attempted_trial_n_max_steps,six_way_paired_n_max_steps,eligible_n_max_steps,mean_max_steps,median_max_steps,sd_max_steps,ci95_low_max_steps,ci95_high_max_steps,source_column_max_steps,scope_max_steps,ci_method_max_steps,metric_message_rate,attempted_trial_n_message_rate,six_way_paired_n_message_rate,eligible_n_message_rate,mean_message_rate,median_message_rate,sd_message_rate,ci95_low_message_rate,ci95_high_message_rate,source_column_message_rate,scope_message_rate,ci_method_message_rate,panel_model
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,PI,100,94,94,148.468085106383,136.5,31.5153835546203,142.013109976015,154.923060236751,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,94,94,3.08468576059226,2.94639489657611,0.34038559863973,3.01496804415873,3.15440347702579,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,HIPC,100,94,94,143.872340425532,138.5,21.1483414243563,139.540740979624,148.203939871439,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,94,94,4.59213872217455,4.50184167684168,0.533354642003818,4.48289712135968,4.70138032298941,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,DMCHBA,100,94,94,140.234042553192,137.5,29.4736716963969,134.197250474455,146.270834631928,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,94,94,2.01495958105547,2.01478788541439,0.0069009300427868,2.01354613381865,2.01637302829229,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_20_rho_0_8,20,max_agent_steps,DGA,100,94,94,163.170212765957,156,26.6739123077907,157.706866896217,168.633558635698,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,94,94,3.43778601772879,3.41763474119289,0.191661539755038,3.39852993599897,3.47704209945862,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,CBAA,100,85,85,204.929411764706,188,49.1152163976981,194.335505030181,215.523318499231,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,85,85,5.89535341876055,5.85374149659864,0.290238521420028,5.83275042009322,5.95795641742787,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,ACBBA,100,85,85,175.247058823529,170,27.3316953119899,169.351748728851,181.142368918208,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,85,85,11.2042768578408,11.0744985673352,1.29236404533817,10.9255203915656,11.4830333241161,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,PI,100,85,85,181.258823529412,168,35.167677577834,173.673331218583,188.844315840241,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,85,85,3.22085920999848,2.96802841918295,0.427001843444471,3.12875704621501,3.31296137378194,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,HIPC,100,85,85,173.717647058824,164,29.7899838411319,167.292096413163,180.143197704484,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,85,85,4.82186392492162,4.49216300940439,0.949765753970502,4.617004198035,5.02672365180824,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,DMCHBA,100,85,85,166.152941176471,156,40.128218868769,157.497484898398,174.808397454543,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,85,85,2.01414701409379,2.01343570057582,0.0069477074132674,2.01264842832438,2.01564559986319,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_30_rho_0_8,30,max_agent_steps,DGA,100,85,85,195.541176470588,180,42.7151564885058,186.327730675588,204.754622265588,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,85,85,3.21929705044639,3.2156862745098,0.179101024389702,3.18066585450339,3.25792824638939,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,CBAA,100,77,77,253.649350649351,247,61.1128736187492,239.778429800924,267.520271497777,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,77,77,5.7734208397264,5.75539568345324,0.29650472804623,5.70612252154273,5.84071915791008,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,ACBBA,100,77,77,196.155844155844,190,32.8981942133867,188.688869998536,203.622818313152,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,77,77,10.9696881224949,10.727397260274,1.02145576123597,10.7378461033703,11.2015301416194,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,PI,100,77,77,216.792207792208,216,38.5170289278643,208.049914590485,225.534500993931,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,77,77,3.43521582101226,3.35743519781719,0.456286974934096,3.3316513813336,3.53878026069092,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,HIPC,100,77,77,199.428571428571,190,33.0742500298585,191.92163750255,206.935505354592,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,77,77,4.98223326181737,4.52449567723343,1.10660321574723,4.73106514113626,5.23340138249849,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,DMCHBA,100,77,77,176.519480519481,170,40.5390034377584,167.31825539845,185.720705640511,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,77,77,2.01443156557089,2.01338432122371,0.0067078627302919,2.01290906748686,2.01595406365491,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_40_rho_0_8,40,max_agent_steps,DGA,100,77,77,221.636363636364,213,40.3438866075502,212.47942460348,230.793302669247,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,77,77,3.09945843184654,3.08243243243243,0.124498940490243,3.07120063857001,3.12771622512306,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,CBAA,100,41,41,288.341463414634,288,52.0910787736718,271.899490234156,304.783436595112,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,41,41,5.45379811455075,5.37152209492635,0.372306728545283,5.33628361130443,5.57131261779707,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,ACBBA,100,41,41,214.853658536585,216,25.6267057730893,206.764872146581,222.94244492659,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,41,41,10.7774436540377,10.5019659239843,1.24537853456609,10.3843536864859,11.1705336215894,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,PI,100,41,41,255.365853658537,260,39.0158660659744,243.050926830911,267.680780486163,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,41,41,3.63401987365319,3.68269230769231,0.451075464728529,3.49164288956995,3.77639685773643,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,HIPC,100,41,41,224.09756097561,215,36.8224149656488,212.474972740566,235.720149210654,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,41,41,5.21709102295732,4.58311345646438,1.37048079955189,4.78451390839042,5.64966813752422,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,DMCHBA,100,41,41,234,210,69.8441121355265,211.954478087579,256.045521912421,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,41,41,2.01415966537447,2.0133155792277,0.0068695471337551,2.01199136876027,2.01632796198868,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_50_rho_0_8,50,max_agent_steps,DGA,100,41,41,250.536585365854,228,84.9950285490203,223.708844171458,277.364326560249,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,41,41,3.02338726052885,3.03238341968912,0.0907849369628314,2.99473199874747,3.05204252231024,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,CBAA,100,24,24,326.458333333333,341,36.8498471080147,310.8980084668,342.018658199866,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,24,24,5.40396175421857,5.44829978868448,0.21734496951344,5.31218502787768,5.49573848055946,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,ACBBA,100,24,24,245.291666666667,238,38.2377905113306,229.145264734776,261.438068598558,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,24,24,10.3584467895904,10.0951913001319,1.15951618330925,9.8688260742749,10.848067504906,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,PI,100,24,24,293.5,282,36.0832371053374,278.263386128865,308.736613871135,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,24,24,3.71762091070627,3.69172327044025,0.318091437579311,3.58330268432427,3.85193913708828,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,HIPC,100,24,24,274.208333333333,273.5,31.1503774374044,261.054683299987,287.361983366679,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,24,24,6.14680800030118,5.7200835377417,1.66352581898397,5.44436269323161,6.84925330737075,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,DMCHBA,100,24,24,243.083333333333,217.5,62.7859833891684,216.571139246435,269.595527420231,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,24,24,2.01468713788899,2.01363378663523,0.0056373521675778,2.01230669297541,2.01706758280257,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_60_rho_0_8,60,max_agent_steps,DGA,100,24,24,280.166666666667,241,210.037608778641,191.475567970776,368.857765362557,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,24,24,2.92776385699675,2.93943263762063,0.132314383225349,2.87189239621521,2.9836353177783,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,CBAA,100,17,17,349.588235294118,351,13.2667762829248,342.767090717934,356.409379870301,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,17,17,5.11608868437477,5.15544041450777,0.134651727912844,5.04685717824704,5.18532019050249,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,ACBBA,100,17,17,279.588235294118,281,37.9704800198941,260.065622692581,299.110847895654,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,17,17,11.1282720782665,9.97910447761194,2.49503658363917,9.84544308522959,12.4111010713034,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,PI,100,17,17,320,317,32.5595608078487,303.259424379287,336.740575620713,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,17,17,3.92865335647299,4.01049475262369,0.300075106441114,3.77436902687417,4.08293768607181,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,HIPC,100,17,17,303,300,25.7633460559765,289.753714356347,316.246285643653,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,17,17,7.34648674533504,7.50867052023121,2.12350935681434,6.25467935951574,8.43829413115434,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,DMCHBA,100,17,17,279.647058823529,271,61.3900859020316,248.083200162473,311.210917484586,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,17,17,2.01594660902966,2.01531213191991,0.005234790024496,2.01325512928947,2.01863808876984,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,gilbert_elliott,gilbert_elliott_drop_0_70_rho_0_8,70,max_agent_steps,DGA,100,17,17,254.235294117647,254,41.8591827018946,232.713295784261,275.757292451033,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,17,17,2.94772700626305,2.95034079844206,0.129466294996627,2.88116160280091,3.01429240972519,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,gilbert_elliott
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,max_agent_steps,CBAA,100,100,100,229.05,231.5,17.9400657634235,225.490301740103,232.609698259897,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,4.75106200148149,4.75457664512735,0.122782537413633,4.72669928227295,4.77542472069003,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,max_agent_steps,ACBBA,100,100,100,230.85,229,18.8558460243217,227.10859106835,234.59140893165,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,9.38239275057684,9.44375030385532,0.387444435782453,9.30551536885211,9.45927013230156,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,max_agent_steps,PI,100,100,100,232.89,236,20.9472135993253,228.733618368935,237.046381631065,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,2.86590652736635,2.86854231787142,0.0320957000026611,2.85953804416477,2.87227501056793,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,max_agent_steps,HIPC,100,100,100,230.24,234.5,16.9020469742334,226.886267187853,233.593732812147,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,4.56732251804287,4.5722490526433,0.0740233970276399,4.55263467012382,4.58201036596192,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,max_agent_steps,DMCHBA,100,100,100,250.44,250.5,32.6624363370944,243.959064014236,256.920935985764,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,2.00451133426322,2.0042165424352,0.0029990138468523,2.00391626485195,2.0051064036745,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg32_58,70,max_agent_steps,DGA,100,100,100,247.06,249,28.0831449503618,241.487694773782,252.632305226218,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,2.8537199562933,2.84580681424382,0.129509457841706,2.82802247013027,2.87941744245632,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,max_agent_steps,CBAA,100,100,100,176.63,179.5,26.2115153196746,171.429066697797,181.830933302203,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,5.37737673317619,5.36048973580042,0.25808220370895,5.32616762482799,5.42858584152439,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,max_agent_steps,ACBBA,100,100,100,198.37,198.5,20.7815258867538,194.246494405729,202.493505594271,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,10.2661542017501,10.2382979713382,0.524102600834483,10.1621608752596,10.3701475282407,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,max_agent_steps,PI,100,100,100,183.78,183.5,21.4252659307188,179.528762414969,188.031237585031,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,2.84715436919101,2.84760215034686,0.0323949465765364,2.84072650897698,2.85358222940505,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,max_agent_steps,HIPC,100,100,100,184.56,186.5,21.353361810405,180.32302975241,188.79697024759,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,4.47923723054463,4.47291897339806,0.1095458116919,4.45750096489205,4.50097349619721,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,max_agent_steps,DMCHBA,100,100,100,197.79,205,36.3960523444868,190.568233597007,205.011766402993,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,2.00649605832851,2.00539601009584,0.0039759772428753,2.0057071381841,2.00728497847292,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg37_79,60,max_agent_steps,DGA,100,100,100,216.54,218,21.4209469841314,212.289619387672,220.790380612328,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,2.96151878451796,2.95198965370155,0.121611637114697,2.93738839733159,2.98564917170433,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,max_agent_steps,CBAA,100,100,100,134.41,131,22.0999085879548,130.024898675299,138.795101324701,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,6.13942782999529,6.13844650997573,0.3751347413645,6.06499295870377,6.21386270128682,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,max_agent_steps,ACBBA,100,100,100,154.68,154,25.138356543278,149.692004681376,159.667995318624,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,11.6436594876823,11.6234708031919,1.08479994534173,11.428411643628,11.8589073317366,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
Full Grid Search (FGS),FGS,rayleigh_style,rayleigh_style_sens_neg42_16,50,max_agent_steps,PI,100,100,100,138.85,139.5,25.9242778456446,133.706060844305,143.993939155695,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,team_messages_per_step,100,100,100,2.86078978888761,2.85831457814216,0.0586130888053422,2.84915968044882,2.87241989732639,messages_sent_total / total_team_steps (publications per team step),six-way paired and conditional on mission completion,two-sided 95% Student-t interval for the mean,rayleigh_style
