mission,scenario,comm_model,metric,algorithm,total_trial_count,eligible_n,mean,median,sd,ci95_low,ci95_high,wilcoxon_nonzero_n,wilcoxon_w_positive,wilcoxon_w_negative,wilcoxon_p_two_sided,rank_biserial,log_offset_c,units,source_column,eligibility_rule,ci_method,wilcoxon_method
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,max_agent_steps,CBAA,500,383,0.413675849443182,0.403074512921942,0.776757051035206,0.33563678130959,0.491714917576775,357,52259,11644,2.30529834530243e-25,0.635572664820118,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,post_clue_steps_to_find,PI,500,383,0.569225157994084,0.589798034794864,1.22011417491424,0.446642977246581,0.691807338741586,383,56413,17123,1.29067556565082e-19,0.534296127067015,1,percent metric change per +1 percentage point degradation,post_clue_steps_to_find,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,post_clue_steps_to_find,HIPC,500,383,0.606241442057136,0.62924454527773,1.19283104981518,0.486400336727829,0.726082547386443,381,58257,14514,2.76682775055559e-24,0.601104835717525,1,percent metric change per +1 percentage point degradation,post_clue_steps_to_find,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,post_clue_steps_to_find,DMCHBA,500,383,0.344730952863803,0.277711157144678,1.16087712546468,0.228100187854163,0.461361717873443,382,50549,22604,9.80209765125233e-11,0.382007573168565,1,percent metric change per +1 percentage point degradation,post_clue_steps_to_find,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,bernoulli,post_clue_steps_to_find,DGA,500,383,0.430286734944883,0.395690706509977,1.42894525684807,0.28672375587733,0.573849714012435,383,49385,24151,5.90420996362472e-09,0.343151653611836,1,percent metric change per +1 percentage point degradation,post_clue_steps_to_find,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,max_agent_steps,CBAA,500,383,0.367153643728495,0.350407432741773,0.806567364081063,0.286119599176254,0.448187688280736,359,50991,13629,2.23177643363269e-21,0.578180129990715,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,max_agent_steps,ACBBA,500,383,0.389984624489558,0.3943762366583,0.777541999366585,0.311866694327958,0.468102554651158,371,53950,15056,5.05986930141399e-21,0.563632147929166,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,max_agent_steps,PI,500,383,0.394633964762082,0.393094309288666,0.812522235115234,0.313001647447794,0.476266282076371,369,52424,15841,4.62674103464425e-19,0.535896872482238,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,max_agent_steps,HIPC,500,383,0.377610924645717,0.395805756278578,0.815387301461342,0.295690760433234,0.4595310888582,358,50457,13804,8.5647652461107e-21,0.570377056068222,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,max_agent_steps,DMCHBA,500,383,0.229153144433602,0.175390040907897,0.783929871302415,0.150393438864151,0.307912850003053,360,44921,20059,3.1536699643045e-10,0.382610033856571,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,max_agent_steps,DGA,500,383,0.217845044894424,0.213060539018173,0.959667677117016,0.121429349484474,0.314260740304374,382,46278,26875,7.04868760373095e-06,0.2652386094897,0,percent metric change per +1 percentage point degradation,max_steps_any_robot (CLIPS/FGS) or max_robot_steps (CV),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,total_team_steps,CBAA,500,383,0.258131358249996,0.28463035025843,0.778304298650431,0.179936841560252,0.336325874939741,382,53814,19339,1.44114193641549e-15,0.471272538378467,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,total_team_steps,ACBBA,500,383,0.346482731326124,0.356379982375898,0.769198587416359,0.269203045365567,0.42376241728668,381,55417,17354,8.96615038687963e-19,0.523051765126218,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,total_team_steps,PI,500,383,0.35155070252888,0.347799270841898,0.799026217366095,0.271274300358527,0.431827104699233,382,54679,18474,5.18421163042501e-17,0.49492160266838,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,total_team_steps,HIPC,500,383,0.313012690535598,0.365039420242153,0.790505958853514,0.233592299950454,0.392433081120741,382,55449,17704,2.35181892045119e-18,0.51597337088021,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,total_team_steps,DMCHBA,500,383,0.199319105024409,0.151573961342644,0.782225576530937,0.120730626192603,0.277907583856216,382,48879,24274,1.22184206168786e-08,0.336349842111738,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,total_team_steps,DGA,500,383,0.201458496565163,0.206737638370558,0.954581890591662,0.105553758913029,0.297363234217297,383,45959,27577,2.24335568400409e-05,0.249972802436902,0,percent metric change per +1 percentage point degradation,total_team_steps,common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,team_messages_per_step,CBAA,500,383,-0.640340407499326,-0.644647940561183,0.380735407456776,-0.678592054347967,-0.602088760650685,383,623,72913,2.09809047158577e-62,-0.98305591818973,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,team_messages_per_step,ACBBA,500,383,-0.866850450607841,-0.802408563567136,0.577344386279957,-0.924854968027287,-0.808845933188395,383,1052,72484,5.63920127547792e-61,-0.97138816362054,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,team_messages_per_step,PI,500,383,-0.138814443024081,-0.113296073887714,0.23438246563802,-0.162362332522951,-0.115266553525211,383,14156,59380,1.81437525470937e-25,-0.614991296779809,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
Clue-Informed Probabilistic Search (CLIPS),CLIPS,gilbert_elliott,team_messages_per_step,HIPC,500,383,-0.153700883193843,-0.120651691512674,0.358761643762243,-0.189744874457223,-0.117656891930464,383,19628,53908,2.66402610188352e-15,-0.466166231505657,0,percent metric change per +1 percentage point degradation,messages_sent_total / total_team_steps (publications per team step),common-six complete: all six algorithms have completed/eligible finite metric values at ideal and all eight model levels for the same trial IDs,two-sided 95% Student-t interval for the mean,normal approximation with continuity correction; zeros excluded
