trial_id,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_cells_per_robot,actual_cells_per_robot,condition_id,scenario_file,trial_mode,total_team_steps,steps_before_first_clue,post_clue_steps_to_find,unique_cells_searched,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,post_clue_messages_sent_total,post_clue_allocation_messages_sent_total,message_drop_fraction,messages_per_unique_cell,messages_per_post_clue_step,allocation_messages_per_step,allocation_messages_per_post_clue_step,allocation_messages_per_unique_cell,messages_sent_by_topic,max_steps_any_robot,max_messages_any_robot,workload_gini_unique_cells_contributed,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,out_dir,run_id
36,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,789,127,662,576,226,3,13,9,1632,17099,2474,804,828,1632,0,1378,0,0.24914400805639475,2.8333333333333335,2.081570996978852,0.0,0.0,0.0,clue:39;collision_intent:803;state:789;target:1,62,128,0.139690170940171,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
37,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,206,157,49,216,3,0,4,2,429,4452,684,210,219,429,0,114,0,0.2608695652173913,1.9861111111111112,2.326530612244898,0.0,0.0,0.0,clue:13;collision_intent:209;state:206;target:1,16,34,0.014245014245014342,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
38,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,234,176,58,242,5,0,1,1,483,5012,773,236,247,483,0,131,0,0.26141359485965504,1.9958677685950412,2.2586206896551726,0.0,0.0,0.0,clue:13;collision_intent:235;state:234;target:1,18,38,0.015257469802924417,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
39,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,23,23,0,36,0,0,0,0,49,505,71,26,23,49,0,0,0,0.26394052044609667,1.3611111111111112,0.0,0.0,0.0,0.0,collision_intent:25;state:23;target:1,2,5,0.0641025641025641,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
40,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,416,220,196,396,33,5,13,5,867,9086,1307,425,442,867,0,426,0,0.24665031137950558,2.1893939393939394,2.173469387755102,0.0,0.0,0.0,clue:26;collision_intent:424;state:416;target:1,33,69,0.037296037296037365,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
41,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,20,20,0,33,0,0,0,0,46,480,65,26,20,46,0,0,0,0.2742616033755274,1.393939393939394,0.0,0.0,0.0,0.0,collision_intent:25;state:20;target:1,2,5,0.09790209790209792,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
42,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,47,47,0,60,0,0,0,0,100,1028,161,53,47,100,0,0,0,0.29009009009009007,1.6666666666666667,0.0,0.0,0.0,0.0,collision_intent:52;state:47;target:1,4,9,0.05128205128205132,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
43,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,402,79,323,372,43,8,24,12,866,9082,1298,425,441,866,0,707,0,0.2455542943624669,2.327956989247312,2.1888544891640866,0.0,0.0,0.0,clue:39;collision_intent:424;state:402;target:1,32,69,0.08064516129032273,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
44,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,244,38,206,223,34,1,4,2,521,5434,806,251,270,521,0,444,0,0.24945837202104612,2.336322869955157,2.1553398058252426,0.0,0.0,0.0,clue:26;collision_intent:250;state:244;target:1,19,42,0.09106588478785804,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
45,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,426,146,280,391,48,3,13,8,877,9231,1285,438,439,877,0,582,0,0.24411094224924013,2.2429667519181584,2.0785714285714287,0.0,0.0,0.0,clue:13;collision_intent:437;state:426;target:1,34,70,0.06807003737950024,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
46,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,135,31,104,136,12,3,12,6,296,3088,457,148,148,296,0,227,0,0.25790067720090293,2.176470588235294,2.1826923076923075,0.0,0.0,0.0,clue:13;collision_intent:147;state:135;target:1,11,25,0.06221719457013575,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
47,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,156,30,126,159,10,2,9,5,360,3711,596,165,195,360,0,294,0,0.2556842556842557,2.2641509433962264,2.3333333333333335,0.0,0.0,0.0,clue:39;collision_intent:164;state:156;target:1,13,29,0.05128205128205132,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
48,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,216,216,0,229,0,0,0,0,434,4594,606,218,216,434,0,0,0,0.23415765069551778,1.8951965065502183,0.0,0.0,0.0,0.0,collision_intent:217;state:216;target:1,17,35,0.013436345314074671,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
49,DMCHBA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dmchba,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,146,106,40,159,0,2,4,2,311,3239,485,152,159,311,0,95,0,0.2545931758530184,1.9559748427672956,2.375,0.0,0.0,0.0,clue:13;collision_intent:151;state:146;target:1,12,26,0.02322206095791013,completed,grid_clue,clue,dmchba,5,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dmchba,g25_d50_bernoulli_025_dmchba
0,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,482,78,404,361,134,60,41,30,2974,28308,7369,511,2463,1045,1929,2818,1929,0.24934019083711173,8.238227146814404,6.975247524752476,4.0020746887966805,4.774752475247524,5.3434903047091415,clue:52;collision_intent:510;dga_entry:1929;state:482;target:1,39,286,0.12358832303430645,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
1,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,244,156,88,244,13,27,9,8,1897,18000,4753,254,1643,511,1386,1585,1386,0.24110992745903717,7.774590163934426,18.011363636363637,5.680327868852459,15.75,5.680327868852459,clue:13;collision_intent:253;dga_entry:1386;state:244;target:1,19,186,0.04476670870113497,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
2,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,797,90,707,464,346,70,57,38,4145,39996,9735,833,3312,1682,2463,3964,2463,0.2449672873678913,8.933189655172415,5.606789250353607,3.0903387703889584,3.483734087694484,5.308189655172414,clue:52;collision_intent:832;dga_entry:2463;state:797;target:1,64,406,0.1535145888594165,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
3,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,24,24,0,37,0,0,0,0,51,533,69,27,24,51,0,0,0,0.24295774647887325,1.3783783783783783,0.0,0.0,0.0,0.0,collision_intent:26;state:24;target:1,2,5,0.04573804573804585,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
4,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,92,92,0,105,0,0,0,0,187,1968,269,95,92,187,0,0,0,0.24432334241598547,1.7809523809523808,0.0,0.0,0.0,0.0,collision_intent:94;state:92;target:1,8,17,0.00879120879120876,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
5,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,402,132,270,311,104,39,28,18,2577,24472,6440,422,2155,837,1740,2311,1740,0.24909104974085247,8.286173633440514,8.559259259259258,4.3283582089552235,6.444444444444445,5.594855305466238,clue:13;collision_intent:421;dga_entry:1740;state:402;target:1,33,268,0.11674499134306204,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
6,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,350,172,178,317,46,40,9,9,2333,21860,6124,356,1977,719,1614,1985,1614,0.2581896369998735,7.359621451104101,11.151685393258427,4.611428571428571,9.067415730337078,5.091482649842272,clue:13;collision_intent:355;dga_entry:1614;state:350;target:1,28,261,0.06017956806600355,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
7,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,61,46,15,74,0,0,1,1,639,5902,1754,67,572,141,498,541,498,0.2557224085143607,8.635135135135135,36.06666666666667,8.163934426229508,33.2,6.72972972972973,clue:13;collision_intent:66;dga_entry:498;state:61;target:1,5,51,0.037422037422037535,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
8,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,382,230,152,358,37,39,10,7,2281,21684,5678,393,1888,814,1467,1818,1467,0.2506621931838248,6.371508379888268,11.960526315789474,3.8403141361256545,9.651315789473685,4.097765363128492,clue:39;collision_intent:392;dga_entry:1467;state:382;target:1,30,213,0.05543618392780414,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
9,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,9,9,0,22,0,0,0,0,23,236,25,14,9,23,0,0,0,0.25510204081632654,1.0454545454545454,0.0,0.0,0.0,0.0,collision_intent:13;state:9;target:1,1,3,0.12587412587412583,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
10,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,480,163,317,406,87,35,24,19,2683,25596,6584,498,2185,1030,1653,2355,1653,0.2511635004196231,6.608374384236453,7.429022082018927,3.44375,5.214511041009464,4.071428571428571,clue:52;collision_intent:497;dga_entry:1653;state:480;target:1,38,243,0.06669192876089425,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
11,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,223,184,39,235,1,9,0,0,1364,12845,3512,225,1139,461,903,994,903,0.2570257611241218,5.804255319148936,25.487179487179485,4.04932735426009,23.153846153846153,3.842553191489362,clue:13;collision_intent:224;dga_entry:903;state:223;target:1,18,143,0.011129296235679265,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
12,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,371,70,301,331,53,61,5,5,2713,25590,6955,379,2334,802,1911,2568,1911,0.24834850919478665,8.196374622356496,8.53156146179402,5.150943396226415,6.348837209302325,5.7734138972809665,clue:52;collision_intent:378;dga_entry:1911;state:371;target:1,29,275,0.07808505693702084,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
13,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,90,39,51,98,5,18,5,4,1438,13260,3986,96,1342,199,1239,1360,1239,0.2475776397515528,14.673469387755102,26.666666666666668,13.766666666666667,24.294117647058822,12.642857142857142,clue:13;collision_intent:95;dga_entry:1239;state:90;target:1,7,145,0.04081632653061229,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
14,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,8,8,0,21,0,0,0,0,22,226,31,14,8,22,0,0,0,0.33695652173913043,1.0476190476190477,0.0,0.0,0.0,0.0,collision_intent:13;state:8;target:1,1,3,0.14652014652014667,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
15,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,1168,81,1087,567,614,85,59,32,5207,50464,12012,1206,4001,2426,2781,5043,2781,0.2502030869212023,9.18342151675485,4.639374425022999,2.3809931506849313,2.558417663293468,4.904761904761905,clue:52;collision_intent:1205;dga_entry:2781;state:1168;target:1,93,489,0.15493148826482162,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
16,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,129,114,15,142,0,0,0,0,779,7372,1966,130,649,272,507,550,507,0.25256937307297017,5.485915492957746,36.666666666666664,3.9302325581395348,33.8,3.5704225352112675,clue:13;collision_intent:129;dga_entry:507;state:129;target:1,10,61,0.00650054171180936,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
17,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,656,104,552,471,198,63,21,12,3434,32964,8234,669,2765,1364,2070,3226,2070,0.24817650250165774,7.290870488322717,5.844202898550725,3.1554878048780486,3.75,4.3949044585987265,clue:39;collision_intent:668;dga_entry:2070;state:656;target:1,53,307,0.12902172137840928,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
18,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,1099,250,849,585,527,67,45,35,4349,42509,9661,1132,3217,2270,2079,3845,2079,0.2502979428985958,7.434188034188034,4.528857479387515,1.89171974522293,2.4487632508833923,3.5538461538461537,clue:39;collision_intent:1131;dga_entry:2079;state:1099;target:1,87,413,0.10677186061801458,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
19,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,246,53,193,224,35,39,10,7,2093,19679,5430,255,1838,527,1566,1984,1566,0.24620267513035593,9.34375,10.279792746113989,6.365853658536586,8.1139896373057,6.991071428571429,clue:26;collision_intent:254;dga_entry:1566;state:246;target:1,20,195,0.06936813186813184,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
20,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,101,83,18,114,0,3,1,1,877,8202,2309,106,771,220,657,708,657,0.24978364344439635,7.692982456140351,39.333333333333336,6.5049504950495045,36.5,5.7631578947368425,clue:13;collision_intent:105;dga_entry:657;state:101;target:1,8,96,0.020242914979757165,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
21,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,104,31,73,111,6,21,3,2,1448,13198,4167,107,1341,224,1224,1382,1224,0.2590290296512712,13.045045045045045,18.931506849315067,11.76923076923077,16.767123287671232,11.027027027027026,clue:13;collision_intent:106;dga_entry:1224;state:104;target:1,8,149,0.03603603603603611,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
22,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,283,256,27,295,1,4,8,5,1353,13064,3159,292,1061,588,765,840,765,0.24823196605374823,4.5864406779661016,31.11111111111111,2.7031802120141344,28.333333333333332,2.593220338983051,clue:13;collision_intent:291;dga_entry:765;state:283;target:1,22,145,0.009387222946545037,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
23,DGA,bernoulli,0.25,25,625,13,50,48.076923,g25_d50_bernoulli_025_dga,/home/agxorin/dcta_benchmark_sim/runs/sensitivity_grid_density_50/scenarios/scaling_grid25_trials50.csv,clue_search,464,19,445,356,121,50,24,21,2761,26232,6889,485,2276,988,1773,2718,1773,0.25227963525835867,7.75561797752809,6.107865168539326,3.8211206896551726,3.9842696629213483,4.980337078651686,clue:39;collision_intent:484;dga_entry:1773;state:464;target:1,38,262,0.1460674157303372,completed,grid_clue,clue,dga,3,,bernoulli_025,runs/sensitivity_grid_density_50/raw/grid25/density50/bernoulli_025/dga,g25_d50_bernoulli_025_dga
