trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.547905545121004,34.547905545121004,0,0,0,60,21,64,0,1,0,0,202,0,203,588,18,62,141,126,77,0.04285714285714286,20.3,7.7,collision_intent:62;dga_entry:77;state:64,0.30000000000000004,0.2421875,known_visit_core_500,10,4,8
262,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.53701411752683,36.53701411752683,1,1,1,81,22,84,1,5,0,0,192,0,340,979,38,83,257,168,172,0.049479166666666664,34.0,17.2,collision_intent:83;dga_entry:172;state:85,0.30000000000000004,0.04166666666666674,known_visit_core_500,10,4,8
263,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.990972968596736,34.990972968596736,0,0,0,51,21,55,0,1,0,0,219,0,210,604,23,53,157,108,102,0.049145299145299144,21.0,10.2,collision_intent:53;dga_entry:102;state:55,0.25,0.3136363636363637,known_visit_core_500,10,4,8
264,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,27.661923017654768,27.661923017654768,0,0,0,54,16,56,2,2,0,0,157,0,204,583,26,57,147,115,89,0.0593607305936073,20.4,8.9,collision_intent:57;dga_entry:89;state:58,0.1499999999999999,0.08928571428571419,known_visit_core_500,10,4,8
265,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.2628679027258,40.2628679027258,0,0,0,86,24,90,0,4,0,0,209,0,323,922,44,89,234,179,144,0.06294706723891273,32.3,14.4,collision_intent:89;dga_entry:144;state:90,0.1499999999999999,0.050000000000000044,known_visit_core_500,10,4,8
266,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.83565405202181,40.83565405202181,1,1,1,93,24,91,6,8,1,1,209,0,415,1192,51,98,317,195,220,0.05374077976817703,41.5,22.0,collision_intent:98;dga_entry:220;state:97,0.1499999999999999,0.019230769230769162,known_visit_core_500,10,4,8
267,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.63887040627983,35.63887040627983,0,0,0,63,21,67,0,7,0,0,209,0,285,816,36,66,219,133,152,0.05504587155963303,28.5,15.2,collision_intent:66;dga_entry:152;state:67,0.10000000000000009,0.17537313432835822,known_visit_core_500,10,4,8
268,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.66320346400021,34.66320346400021,0,0,0,53,21,57,0,0,0,0,211,0,208,603,19,55,153,112,96,0.04157549234135667,20.8,9.6,collision_intent:55;dga_entry:96;state:57,0.30000000000000004,0.30263157894736836,known_visit_core_500,10,4,8
269,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,48.00167874894282,48.00167874894282,1,1,1,99,28,102,1,7,0,0,260,0,364,1051,38,103,261,206,158,0.04871794871794872,36.4,15.8,collision_intent:103;dga_entry:158;state:103,0.30000000000000004,0.05882352941176472,known_visit_core_500,10,4,8
270,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.72564207024908,31.72564207024908,0,0,0,55,19,59,0,4,0,0,188,0,210,611,16,57,153,116,94,0.03508771929824561,21.0,9.4,collision_intent:57;dga_entry:94;state:59,0.25,0.21610169491525433,known_visit_core_500,10,4,8
271,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.86374348550838,34.86374348550838,0,0,0,63,21,67,0,1,0,0,199,0,251,718,32,66,185,133,118,0.057971014492753624,25.1,11.8,collision_intent:66;dga_entry:118;state:67,0.1499999999999999,0.1455223880597014,known_visit_core_500,10,4,8
272,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.76587824665455,31.76587824665455,0,0,0,74,19,78,0,4,0,0,161,0,296,850,32,75,221,153,143,0.0487062404870624,29.6,14.3,collision_intent:75;dga_entry:143;state:78,0.30000000000000004,0.012820512820512775,known_visit_core_500,10,4,8
273,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.68602257304049,39.68602257304049,1,1,1,81,23,82,3,6,0,0,214,0,315,896,47,83,232,168,147,0.06772334293948126,31.5,14.7,collision_intent:83;dga_entry:147;state:85,0.10000000000000009,0.060975609756097615,known_visit_core_500,10,4,8
274,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.872506985550054,32.872506985550054,0,0,0,66,20,69,1,5,0,0,180,0,312,888,45,70,242,140,172,0.06224066390041494,31.2,17.2,collision_intent:70;dga_entry:172;state:70,0.1499999999999999,0.08333333333333326,known_visit_core_500,10,4,8
275,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.893595964066144,37.893595964066144,0,0,0,64,22,67,1,2,0,0,224,0,228,659,22,66,162,134,94,0.045548654244306416,22.8,9.4,collision_intent:66;dga_entry:94;state:68,0.30000000000000004,0.19029850746268662,known_visit_core_500,10,4,8
276,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.84140688282853,38.84140688282853,1,1,1,80,23,79,5,7,0,0,215,0,388,1122,39,82,306,166,222,0.04262295081967213,38.8,22.2,collision_intent:82;dga_entry:222;state:84,0.25,0.12341772151898733,known_visit_core_500,10,4,8
277,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,30.777079854411646,30.777079854411646,0,0,0,66,19,70,0,1,0,0,168,0,295,838,45,67,228,137,158,0.06598240469208211,29.5,15.8,collision_intent:67;dga_entry:158;state:70,0.25,0.08571428571428563,known_visit_core_500,10,4,8
278,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,31.626200547251248,31.626200547251248,1,1,1,61,19,60,5,4,0,0,181,0,327,924,54,64,263,129,198,0.06870229007633588,32.7,19.8,collision_intent:64;dga_entry:198;state:65,0.30000000000000004,0.20833333333333326,known_visit_core_500,10,4,8
279,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,63.2541700147413,63.2541700147413,1,1,1,130,37,121,13,6,0,0,339,0,421,1220,40,132,289,266,155,0.046296296296296294,42.1,15.5,collision_intent:132;dga_entry:155;state:134,0.1499999999999999,0.07644628099173545,known_visit_core_500,10,4,8
280,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.284422831715055,36.284422831715055,0,0,0,77,22,81,0,3,0,0,193,0,320,922,36,80,240,161,159,0.05013927576601671,32.0,15.9,collision_intent:80;dga_entry:159;state:81,0.1499999999999999,0.05246913580246915,known_visit_core_500,10,4,8
281,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.231405877233456,33.231405877233456,0,0,0,70,20,73,1,2,0,0,179,0,246,704,31,73,173,147,99,0.060077519379844964,24.6,9.9,collision_intent:73;dga_entry:99;state:74,0.10000000000000009,0.07876712328767121,known_visit_core_500,10,4,8
282,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.221210595728834,37.221210595728834,0,0,0,76,22,79,1,2,0,0,202,0,307,884,34,79,228,159,148,0.049926578560939794,30.7,14.8,collision_intent:79;dga_entry:148;state:80,0.25,0.06645569620253156,known_visit_core_500,10,4,8
283,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.24005629638255,33.24005629638255,0,0,0,69,20,73,0,3,0,0,180,0,263,760,26,72,191,145,118,0.0456140350877193,26.3,11.8,collision_intent:72;dga_entry:118;state:73,0.1499999999999999,0.05821917808219168,known_visit_core_500,10,4,8
284,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.05762236655159,32.05762236655159,1,1,1,76,19,77,3,2,0,0,165,0,274,780,39,76,198,156,118,0.06598984771573604,27.4,11.8,collision_intent:76;dga_entry:118;state:80,0.1499999999999999,0.02922077922077926,known_visit_core_500,10,4,8
285,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.59988360131433,35.59988360131433,0,0,0,80,21,81,3,3,0,0,187,0,302,872,31,82,220,166,136,0.0471841704718417,30.2,13.6,collision_intent:82;dga_entry:136;state:84,0.10000000000000009,0.02777777777777768,known_visit_core_500,10,4,8
286,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.405320549460846,37.405320549460846,1,1,1,84,22,87,1,5,0,0,194,0,348,1006,34,85,263,173,175,0.04331210191082802,34.8,17.5,collision_intent:85;dga_entry:175;state:88,0.25,0.03735632183908044,known_visit_core_500,10,4,8
287,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,28.471013951707345,28.471013951707345,1,1,1,64,17,66,2,3,0,0,152,0,302,872,32,65,237,133,169,0.045133991537376586,30.2,16.9,collision_intent:65;dga_entry:169;state:68,0.1499999999999999,0.05303030303030298,known_visit_core_500,10,4,8
288,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.41714756641299,35.41714756641299,0,0,0,66,21,70,0,1,0,0,202,0,218,623,28,68,150,138,80,0.06263982102908278,21.8,8.0,collision_intent:68;dga_entry:80;state:70,0.10000000000000009,0.1428571428571428,known_visit_core_500,10,4,8
289,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.7975908895448,38.7975908895448,0,0,0,49,23,53,0,0,0,0,251,0,220,632,25,52,168,105,115,0.0499001996007984,22.0,11.5,collision_intent:52;dga_entry:115;state:53,0.30000000000000004,0.3160377358490567,known_visit_core_500,10,4,8
290,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.4852322330129,40.4852322330129,1,1,1,88,24,91,1,7,3,1,211,0,341,977,43,91,250,183,158,0.05756358768406961,34.1,15.8,collision_intent:91;dga_entry:158;state:92,0.25,0.05769230769230771,known_visit_core_500,10,4,8
291,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.22012091358368,40.22012091358368,0,0,0,64,24,68,0,2,0,0,245,0,341,976,44,67,274,135,206,0.05372405372405373,34.1,20.6,collision_intent:67;dga_entry:206;state:68,0.3500000000000001,0.2647058823529411,known_visit_core_500,10,4,8
292,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.62505777788444,34.62505777788444,0,0,0,65,21,69,0,1,0,0,194,0,229,667,17,67,162,136,93,0.035196687370600416,22.9,9.3,collision_intent:67;dga_entry:93;state:69,0.25,0.16304347826086962,known_visit_core_500,10,4,8
293,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.226767020056265,34.226767020056265,1,1,1,57,20,59,2,0,0,0,205,0,229,661,23,60,169,121,108,0.04563492063492063,22.9,10.8,collision_intent:60;dga_entry:108;state:61,0.3999999999999999,0.25,known_visit_core_500,10,4,8
294,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,30.058007471091145,30.058007471091145,0,0,0,61,18,64,1,2,0,0,163,0,196,570,15,63,133,128,68,0.03787878787878788,19.6,6.8,collision_intent:63;dga_entry:68;state:65,0.25,0.109375,known_visit_core_500,10,4,8
295,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.04502389253837,35.04502389253837,0,0,0,68,21,72,0,1,0,0,193,0,248,714,27,71,177,143,105,0.05113636363636364,24.8,10.5,collision_intent:71;dga_entry:105;state:72,0.1499999999999999,0.10416666666666674,known_visit_core_500,10,4,8
296,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,35.48959611834551,35.48959611834551,0,0,0,50,21,54,0,1,0,0,221,0,191,548,22,53,138,107,84,0.0535279805352798,19.1,8.4,collision_intent:53;dga_entry:84;state:54,0.25,0.3148148148148149,known_visit_core_500,10,4,8
297,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.297721148778336,38.297721148778336,0,0,0,75,23,79,0,4,0,0,211,0,315,909,33,78,237,157,158,0.046610169491525424,31.5,15.8,collision_intent:78;dga_entry:158;state:79,0.1499999999999999,0.11708860759493667,known_visit_core_500,10,4,8
298,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,40.35422486710958,40.35422486710958,0,0,0,87,24,90,1,5,2,2,219,0,351,1004,46,92,259,183,168,0.059431524547803614,35.1,16.8,collision_intent:92;dga_entry:168;state:91,0.25,0.07777777777777772,known_visit_core_500,10,4,8
299,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,54.30885282407255,54.30885282407255,1,1,1,90,32,86,8,6,0,0,320,0,402,1170,33,94,308,188,214,0.035830618892508145,40.2,21.4,collision_intent:94;dga_entry:214;state:94,0.25,0.18604651162790709,known_visit_core_500,10,4,8
300,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,45.10045711373278,45.10045711373278,0,0,0,88,26,85,7,2,0,0,247,0,296,856,30,92,204,184,112,0.04918032786885246,29.6,11.2,collision_intent:92;dga_entry:112;state:92,0.10000000000000009,0.10882352941176476,known_visit_core_500,10,4,8
301,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,58.48680858301237,58.48680858301237,1,1,1,89,27,89,4,3,24,1,348,0,335,969,34,94,241,187,148,0.047156726768377254,33.5,14.8,collision_intent:94;dga_entry:148;state:93,0.3999999999999999,0.1264044943820224,known_visit_core_500,10,4,8
302,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,46.99788532346595,46.99788532346595,2,2,2,89,28,86,7,5,0,0,262,0,382,1093,50,91,291,184,198,0.05747126436781609,38.2,19.8,collision_intent:91;dga_entry:198;state:93,0.3500000000000001,0.12790697674418605,known_visit_core_500,10,4,8
303,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,44.34607079767174,44.34607079767174,3,3,3,84,25,80,8,2,0,0,248,0,395,1133,49,88,307,176,219,0.05337690631808279,39.5,21.9,collision_intent:88;dga_entry:219;state:88,0.25,0.018750000000000044,known_visit_core_500,10,4,8
304,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,24.96072909349375,24.96072909349375,0,0,0,49,15,53,0,1,0,0,141,0,157,449,19,52,105,105,52,0.060897435897435896,15.7,5.2,collision_intent:52;dga_entry:52;state:53,0.1499999999999999,0.09905660377358494,known_visit_core_500,10,4,8
305,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.371170011049166,39.371170011049166,0,0,0,81,23,84,1,1,0,0,212,0,289,836,28,85,204,170,119,0.04597701149425287,28.9,11.9,collision_intent:85;dga_entry:119;state:85,0.25,0.029761904761904656,known_visit_core_500,10,4,8
306,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.7808923864181,32.7808923864181,0,0,0,66,20,70,0,7,0,0,176,0,286,821,34,69,217,139,147,0.05246913580246913,28.6,14.7,collision_intent:69;dga_entry:147;state:70,0.25,0.0714285714285714,known_visit_core_500,10,4,8
307,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.875629503961946,34.875629503961946,2,2,2,75,21,76,3,2,0,0,184,0,318,917,34,78,240,157,161,0.04741980474198047,31.8,16.1,collision_intent:78;dga_entry:161;state:79,0.10000000000000009,0.06578947368421062,known_visit_core_500,10,4,8
308,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.56821425907417,36.56821425907417,0,0,0,62,22,66,0,2,0,0,218,0,230,663,24,64,166,130,100,0.048484848484848485,23.0,10.0,collision_intent:64;dga_entry:100;state:66,0.3500000000000001,0.25,known_visit_core_500,10,4,8
309,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.76543634889744,33.76543634889744,1,1,1,74,20,75,3,1,0,0,178,0,259,742,33,76,183,154,105,0.0603290676416819,25.9,10.5,collision_intent:76;dga_entry:105;state:78,0.1499999999999999,0.06333333333333324,known_visit_core_500,10,4,8
310,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,41.66529211924758,41.66529211924758,0,0,0,80,25,79,5,1,0,0,234,0,321,931,29,83,238,167,154,0.040787623066104076,32.1,15.4,collision_intent:83;dga_entry:154;state:84,0.25,0.110759493670886,known_visit_core_500,10,4,8
311,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,32.151851885682774,32.151851885682774,0,0,0,59,19,63,0,0,0,0,185,0,219,628,26,63,156,126,93,0.05591397849462366,21.9,9.3,collision_intent:63;dga_entry:93;state:63,0.1499999999999999,0.07539682539682535,known_visit_core_500,10,4,8
312,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.21644595047952,33.21644595047952,0,0,0,68,20,72,0,1,0,0,179,0,240,686,31,71,169,143,97,0.061507936507936505,24.0,9.7,collision_intent:71;dga_entry:97;state:72,0.10000000000000009,0.09722222222222232,known_visit_core_500,10,4,8
313,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.15852671292921,38.15852671292921,0,0,0,59,23,63,0,2,0,0,231,0,248,715,26,61,187,124,124,0.04659498207885305,24.8,12.4,collision_intent:61;dga_entry:124;state:63,0.30000000000000004,0.29761904761904767,known_visit_core_500,10,4,8
314,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.76302422042332,38.76302422042332,0,0,0,64,22,68,0,2,0,0,230,0,288,826,35,66,222,134,154,0.05279034690799397,28.8,15.4,collision_intent:66;dga_entry:154;state:68,0.3999999999999999,0.24264705882352944,known_visit_core_500,10,4,8
315,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,36.460324154651275,36.460324154651275,0,0,0,54,22,58,0,2,0,0,226,0,231,667,23,57,174,115,116,0.04431599229287091,23.1,11.6,collision_intent:57;dga_entry:116;state:58,0.30000000000000004,0.2844827586206897,known_visit_core_500,10,4,8
316,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,42.00909864758233,42.00909864758233,1,1,1,90,25,93,1,5,0,0,221,0,331,947,43,91,240,185,146,0.0599721059972106,33.1,14.6,collision_intent:91;dga_entry:146;state:94,0.1499999999999999,0.07258064516129026,known_visit_core_500,10,4,8
317,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,44.06183688945699,44.06183688945699,1,1,1,67,26,69,2,7,0,0,270,0,377,1087,41,69,308,140,237,0.04451682953311618,37.7,23.7,collision_intent:69;dga_entry:237;state:71,0.3500000000000001,0.2934782608695652,known_visit_core_500,10,4,8
318,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.9362021209123,39.9362021209123,0,0,0,83,23,87,0,1,0,0,212,0,283,816,30,86,197,173,110,0.05102040816326531,28.3,11.0,collision_intent:86;dga_entry:110;state:87,0.25,0.05459770114942519,known_visit_core_500,10,4,8
319,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,28.48820316393749,28.48820316393749,0,0,0,62,17,64,2,1,0,0,154,0,238,682,29,64,174,130,108,0.055876685934489405,23.8,10.8,collision_intent:64;dga_entry:108;state:66,0.10000000000000009,0.078125,known_visit_core_500,10,4,8
320,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,39.21863343967308,39.21863343967308,0,0,0,72,23,75,1,1,0,0,220,0,216,629,16,75,141,151,65,0.0380952380952381,21.6,6.5,collision_intent:75;dga_entry:65;state:76,0.10000000000000009,0.16333333333333333,known_visit_core_500,10,4,8
321,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,28.859957613299827,28.859957613299827,0,0,0,55,17,57,2,3,0,0,169,0,222,632,31,57,165,116,106,0.06300813008130081,22.2,10.6,collision_intent:57;dga_entry:106;state:59,0.1499999999999999,0.10964912280701755,known_visit_core_500,10,4,8
322,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,38.32696622935692,38.32696622935692,0,0,0,67,23,71,0,1,0,0,223,0,302,868,35,69,233,140,162,0.05028735632183908,30.2,16.2,collision_intent:69;dga_entry:162;state:71,0.3999999999999999,0.2359154929577465,known_visit_core_500,10,4,8
323,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,33.10405273174806,33.10405273174806,1,1,1,74,20,75,3,6,1,1,174,0,375,1074,48,76,299,154,221,0.053691275167785234,37.5,22.1,collision_intent:76;dga_entry:221;state:78,0.25,0.050000000000000044,known_visit_core_500,10,4,8
324,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,23.119790385805683,23.119790385805683,0,0,0,53,14,57,0,1,0,0,120,0,205,590,22,55,150,112,93,0.049217002237136466,20.5,9.3,collision_intent:55;dga_entry:93;state:57,0.10000000000000009,0.030701754385964897,known_visit_core_500,10,4,8
325,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,37.54578038450349,37.54578038450349,0,0,0,67,22,71,0,0,0,0,216,0,290,838,29,71,219,142,148,0.04434250764525994,29.0,14.8,collision_intent:71;dga_entry:148;state:71,0.25,0.15140845070422526,known_visit_core_500,10,4,8
326,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,34.90295106178265,34.90295106178265,0,0,0,70,21,74,0,1,0,0,190,0,233,672,24,73,160,147,86,0.050314465408805034,23.3,8.6,collision_intent:73;dga_entry:86;state:74,0.30000000000000004,0.054054054054053946,known_visit_core_500,10,4,8
327,known_visit,DGA,gilbert_elliot,0.95,19,361,4,10,dga_gilbert_elliot_pGG_0_95_pBB_0_05,known_visit_g19_t10_n500.csv,10,True,29.56052407743317,29.56052407743317,0,0,0,57,18,61,0,0,0,0,169,0,169,490,14,58,111,119,50,0.04242424242424243,16.9,5.0,collision_intent:58;dga_entry:50;state:61,0.10000000000000009,0.1598360655737705,known_visit_core_500,10,4,8
