trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,benchmark_suite,num_targets,num_robots,commitment_horizon
0,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,174.60725245349462,174.60725245349462,5,5,5,99,32,92,11,0,141,2,1121,3,398,510,684,105,293,208,190,0.7781569965870307,39.8,19.0,collision_intent:105;hipc_entry:190;state:103,0.30000000000000004,0.20108695652173902,known_visit_core_500,10,4,8
400,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,187.3957176893539,187.3957176893539,9,9,9,153,39,129,28,2,4,4,1314,4,443,687,642,161,282,318,125,0.7588652482269503,44.3,12.5,collision_intent:161;hipc_entry:125;state:157,0.6000000000000001,0.056201550387597,known_visit_core_500,10,4,8
401,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,85.99520226809743,85.99520226809743,4,4,4,118,49,108,14,2,57,3,469,0,348,503,541,121,227,243,105,0.7944199706314243,34.8,10.5,collision_intent:121;hipc_entry:105;state:122,0.55,0.337962962962963,known_visit_core_500,10,4,8
402,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.46008787250258,40.46008787250258,1,1,1,82,24,84,2,10,0,0,220,0,301,419,484,86,215,172,129,0.7503875968992249,30.1,12.9,collision_intent:86;hipc_entry:129;state:86,0.44999999999999996,0.08333333333333326,known_visit_core_500,10,4,8
403,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,188.19532500323587,188.19532500323587,10,10,10,154,40,114,44,6,0,0,1307,4,474,674,748,159,315,317,157,0.7915343915343915,47.4,15.7,collision_intent:159;hipc_entry:157;state:158,0.10000000000000009,0.12280701754385959,known_visit_core_500,10,4,8
404,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.85700815805825,42.85700815805825,1,1,1,63,25,62,5,2,0,0,265,0,220,255,405,66,154,133,87,0.8766233766233766,22.0,8.7,collision_intent:66;hipc_entry:87;state:67,0.44999999999999996,0.3629032258064515,known_visit_core_500,10,4,8
405,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,64.75511736694264,64.75511736694264,8,8,8,107,37,87,24,3,0,0,381,0,337,467,541,113,224,224,113,0.8050595238095238,33.7,11.3,collision_intent:113;hipc_entry:113;state:111,0.30000000000000004,0.23850574712643668,known_visit_core_500,10,4,8
406,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,163.48844747269342,163.48844747269342,5,5,5,112,37,96,20,4,1,1,1174,3,339,528,489,117,222,233,106,0.7342342342342343,33.9,10.6,collision_intent:117;hipc_entry:106;state:116,0.30000000000000004,0.09895833333333326,known_visit_core_500,10,4,8
407,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,185.76548840121185,185.76548840121185,13,13,13,132,36,98,38,2,130,6,1160,3,511,796,737,145,366,281,230,0.6712204007285975,51.1,23.0,collision_intent:145;hipc_entry:230;state:136,0.25,0.03571428571428581,known_visit_core_500,10,4,8
408,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,35.85210036571629,35.85210036571629,0,0,0,62,21,66,0,1,0,0,212,0,211,245,387,62,149,128,83,0.8677130044843049,21.1,8.3,collision_intent:62;hipc_entry:83;state:66,0.44999999999999996,0.24242424242424243,known_visit_core_500,10,4,8
409,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,177.87998754301717,177.87998754301717,7,7,7,127,34,113,18,2,0,0,1263,4,385,567,588,133,252,264,121,0.7777777777777778,38.5,12.1,collision_intent:133;hipc_entry:121;state:131,0.25,0.12168141592920345,known_visit_core_500,10,4,8
410,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,163.09689115348309,163.09689115348309,5,5,5,114,41,102,16,3,126,1,1023,1,390,566,604,120,270,238,152,0.745679012345679,39.0,15.2,collision_intent:120;hipc_entry:152;state:118,0.44999999999999996,0.21568627450980382,known_visit_core_500,10,4,8
411,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.24581826432621,44.24581826432621,0,0,0,64,26,68,0,1,0,0,271,0,219,232,425,66,153,134,85,0.9259259259259259,21.9,8.5,collision_intent:66;hipc_entry:85;state:68,0.25,0.3088235294117647,known_visit_core_500,10,4,8
412,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,176.63828558718205,176.63828558718205,7,7,7,131,34,116,19,5,101,3,1147,3,414,593,648,138,276,273,141,0.7835550181378477,41.4,14.1,collision_intent:138;hipc_entry:141;state:135,0.1499999999999999,0.0387931034482758,known_visit_core_500,10,4,8
413,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.88706880785715,49.88706880785715,3,3,3,106,29,96,14,4,0,0,264,0,291,462,411,108,183,218,73,0.7486338797814208,29.1,7.3,collision_intent:108;hipc_entry:73;state:110,0.3999999999999999,0.09895833333333326,known_visit_core_500,10,4,8
414,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,55.92914258509445,55.92914258509445,2,2,2,92,32,93,3,3,0,0,329,0,272,378,438,95,177,191,81,0.8248587570621468,27.2,8.1,collision_intent:95;hipc_entry:81;state:96,0.3999999999999999,0.217741935483871,known_visit_core_500,10,4,8
415,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,191.39014571209094,191.39014571209094,10,10,10,152,41,120,36,6,108,4,1217,3,520,735,825,161,359,317,203,0.766016713091922,52.0,20.3,collision_intent:161;hipc_entry:203;state:156,0.55,0.12083333333333335,known_visit_core_500,10,4,8
416,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.035698397321056,49.035698397321056,3,3,3,99,29,87,16,3,3,1,264,0,307,450,471,104,203,207,100,0.7733990147783252,30.7,10.0,collision_intent:104;hipc_entry:100;state:103,0.30000000000000004,0.17528735632183912,known_visit_core_500,10,4,8
417,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,214.35131809605144,214.35131809605144,9,9,9,156,50,135,25,4,1,1,1515,3,481,714,728,165,316,325,156,0.7687434002111933,48.1,15.6,collision_intent:165;hipc_entry:156;state:160,0.25,0.15370370370370368,known_visit_core_500,10,4,8
418,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,57.070753723484856,57.070753723484856,4,4,4,91,33,81,14,1,3,2,341,0,271,416,397,98,173,193,78,0.7649325626204239,27.1,7.8,collision_intent:98;hipc_entry:78;state:95,0.44999999999999996,0.21296296296296302,known_visit_core_500,10,4,8
419,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,69.09743640207748,69.09743640207748,4,4,4,81,40,76,9,1,0,0,450,0,273,420,399,85,188,170,103,0.7074468085106383,27.3,10.3,collision_intent:85;hipc_entry:103;state:85,0.44999999999999996,0.36184210526315796,known_visit_core_500,10,4,8
420,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,74.76500901577447,74.76500901577447,1,1,1,64,43,62,6,1,60,1,465,0,385,587,568,67,318,135,250,0.5953878406708596,38.5,25.0,collision_intent:67;hipc_entry:250;state:68,0.6499999999999999,0.5080645161290323,known_visit_core_500,10,4,8
421,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,176.79420532518654,176.79420532518654,9,9,9,136,46,114,26,1,186,2,1023,2,493,622,857,142,351,282,211,0.8138651471984806,49.3,21.1,collision_intent:142;hipc_entry:211;state:140,0.1499999999999999,0.11842105263157898,known_visit_core_500,10,4,8
422,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,35.12489352839345,35.12489352839345,1,1,1,77,21,80,1,6,0,0,180,0,289,338,528,79,210,160,129,0.8394276629570747,28.9,12.9,collision_intent:79;hipc_entry:129;state:81,0.1499999999999999,0.050000000000000044,known_visit_core_500,10,4,8
423,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,53.68346649343629,53.68346649343629,0,0,0,49,31,53,0,0,0,0,371,0,167,211,290,53,114,106,61,0.847953216374269,16.7,6.1,collision_intent:53;hipc_entry:61;state:53,0.3999999999999999,0.35377358490566047,known_visit_core_500,10,4,8
424,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,43.63569157000887,43.63569157000887,0,0,0,83,25,86,1,3,8,7,250,0,292,431,445,91,201,178,114,0.7379767827529021,29.2,11.4,collision_intent:91;hipc_entry:114;state:87,0.3500000000000001,0.13953488372093026,known_visit_core_500,10,4,8
425,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,34.16429151503915,34.16429151503915,1,1,1,59,20,61,2,1,9,1,188,0,190,260,310,62,128,125,65,0.8072916666666666,19.0,6.5,collision_intent:62;hipc_entry:65;state:63,0.5,0.19262295081967218,known_visit_core_500,10,4,8
426,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,42.357102841829054,42.357102841829054,0,0,0,63,25,67,0,1,0,0,264,0,219,263,394,66,153,133,86,0.8583877995642701,21.9,8.6,collision_intent:66;hipc_entry:86;state:67,0.25,0.20522388059701502,known_visit_core_500,10,4,8
427,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.12009529520957,49.12009529520957,3,3,3,68,24,65,7,3,0,0,309,0,239,337,380,72,167,144,95,0.7584830339321357,23.9,9.5,collision_intent:72;hipc_entry:95;state:72,0.55,0.17307692307692313,known_visit_core_500,10,4,8
428,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,60.080959505716166,60.080959505716166,2,2,2,95,35,96,3,3,0,0,360,0,292,408,468,101,191,200,92,0.8167539267015707,29.2,9.2,collision_intent:101;hipc_entry:92;state:99,0.30000000000000004,0.234375,known_visit_core_500,10,4,8
429,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,171.16083455923442,171.16083455923442,10,10,10,113,30,87,30,3,0,0,1227,4,386,526,631,119,267,236,150,0.78875,38.6,15.0,collision_intent:119;hipc_entry:150;state:117,0.55,0.18103448275862077,known_visit_core_500,10,4,8
430,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,61.21528040090674,61.21528040090674,3,3,3,95,36,88,11,4,0,0,369,0,312,371,565,97,215,196,116,0.875968992248062,31.2,11.6,collision_intent:97;hipc_entry:116;state:99,0.5,0.32386363636363646,known_visit_core_500,10,4,8
431,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,47.675077945305084,47.675077945305084,2,2,2,77,28,76,5,0,0,0,282,0,240,328,392,80,160,161,79,0.8166666666666667,24.0,7.9,collision_intent:80;hipc_entry:79;state:81,0.6000000000000001,0.26315789473684204,known_visit_core_500,10,4,8
432,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,46.34779956071398,46.34779956071398,1,1,1,64,27,67,1,1,0,0,294,0,231,262,430,68,163,136,95,0.8811475409836066,23.1,9.5,collision_intent:68;hipc_entry:95;state:68,0.44999999999999996,0.3395522388059702,known_visit_core_500,10,4,8
433,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,157.23421466342884,157.23421466342884,3,3,3,100,32,88,16,3,123,1,1011,1,426,507,771,104,322,208,218,0.7981366459627329,42.6,21.8,collision_intent:104;hipc_entry:218;state:104,0.25,0.17613636363636354,known_visit_core_500,10,4,8
434,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,67.69899302621121,67.69899302621121,1,1,1,83,39,82,5,0,33,1,407,0,296,393,495,86,210,173,123,0.7857142857142857,29.6,12.3,collision_intent:86;hipc_entry:123;state:87,0.30000000000000004,0.2987804878048781,known_visit_core_500,10,4,8
435,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.29143489770728,40.29143489770728,2,2,2,71,24,68,7,0,0,0,235,0,220,288,372,73,147,148,72,0.8435374149659864,22.0,7.2,collision_intent:73;hipc_entry:72;state:75,0.3500000000000001,0.2058823529411764,known_visit_core_500,10,4,8
436,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,41.27957270920628,41.27957270920628,0,0,0,57,24,59,2,2,0,0,259,0,201,269,334,60,141,121,80,0.789598108747045,20.1,8.0,collision_intent:60;hipc_entry:80;state:61,0.3999999999999999,0.21610169491525433,known_visit_core_500,10,4,8
437,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,57.146297638640405,57.146297638640405,1,1,1,79,33,80,3,3,0,0,356,0,266,337,461,82,184,165,101,0.8351449275362319,26.6,10.1,collision_intent:82;hipc_entry:101;state:83,0.6000000000000001,0.23750000000000004,known_visit_core_500,10,4,8
438,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,165.62226482739027,165.62226482739027,7,7,7,112,33,96,20,2,1,1,1185,3,377,539,587,118,259,234,143,0.7574193548387097,37.7,14.3,collision_intent:118;hipc_entry:143;state:116,0.55,0.14583333333333326,known_visit_core_500,10,4,8
439,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,52.7687024920738,52.7687024920738,4,4,4,84,31,83,5,1,0,0,317,0,262,351,434,90,172,178,84,0.8427184466019417,26.2,8.4,collision_intent:90;hipc_entry:84;state:88,0.3500000000000001,0.17168674698795172,known_visit_core_500,10,4,8
440,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,37.89848743571494,37.89848743571494,2,2,2,75,20,72,7,5,2,2,209,0,321,372,590,80,241,159,162,0.817174515235457,32.1,16.2,collision_intent:80;hipc_entry:162;state:79,0.25,0.07638888888888884,known_visit_core_500,10,4,8
441,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,30.062184960912095,30.062184960912095,0,0,0,65,18,68,1,1,2,2,163,0,190,275,295,69,121,138,52,0.8126721763085399,19.0,5.2,collision_intent:69;hipc_entry:52;state:69,0.25,0.05147058823529416,known_visit_core_500,10,4,8
442,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.57302304219756,58.57302304219756,1,1,1,73,34,75,2,3,0,0,378,0,258,311,463,76,182,153,105,0.847985347985348,25.8,10.5,collision_intent:76;hipc_entry:105;state:77,0.55,0.34333333333333327,known_visit_core_500,10,4,8
443,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,40.84153914082582,40.84153914082582,1,1,1,80,24,80,4,2,2,2,229,0,275,360,465,83,192,167,108,0.8072916666666666,27.5,10.8,collision_intent:83;hipc_entry:108;state:84,0.30000000000000004,0.15625,known_visit_core_500,10,4,8
444,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.71608119552277,36.71608119552277,0,0,0,62,21,66,0,4,0,0,220,0,219,322,334,65,154,131,88,0.7245119305856833,21.9,8.8,collision_intent:65;hipc_entry:88;state:66,0.30000000000000004,0.1515151515151516,known_visit_core_500,10,4,8
445,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,36.91588507159584,36.91588507159584,0,0,0,54,22,58,0,2,0,0,228,0,191,234,339,57,134,115,76,0.8432835820895522,19.1,7.6,collision_intent:57;hipc_entry:76;state:58,0.3999999999999999,0.25,known_visit_core_500,10,4,8
446,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,54.23825853611246,54.23825853611246,9,9,9,103,32,78,29,5,0,0,303,0,313,425,514,107,206,214,99,0.8317152103559871,31.3,9.9,collision_intent:107;hipc_entry:99;state:107,0.44999999999999996,0.21794871794871784,known_visit_core_500,10,4,8
447,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,146.62408777926228,146.62408777926228,1,1,1,86,33,81,9,3,90,1,945,2,456,541,827,91,365,181,275,0.7552511415525114,45.6,27.5,collision_intent:91;hipc_entry:275;state:90,0.44999999999999996,0.24382716049382713,known_visit_core_500,10,4,8
448,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,186.33135083110852,186.33135083110852,9,9,9,138,47,113,29,1,128,3,1168,2,765,969,1326,147,618,289,476,0.7152103559870551,76.5,47.6,collision_intent:147;hipc_entry:476;state:142,0.5,0.26327433628318575,known_visit_core_500,10,4,8
449,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,58.18935820486802,58.18935820486802,0,0,0,72,34,76,0,1,0,0,376,0,231,295,397,75,156,151,80,0.8501070663811563,23.1,8.0,collision_intent:75;hipc_entry:80;state:76,0.3500000000000001,0.368421052631579,known_visit_core_500,10,4,8
450,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,66.70012296869389,66.70012296869389,1,1,1,81,39,78,7,0,42,1,391,0,293,392,487,85,208,170,123,0.780448717948718,29.3,12.3,collision_intent:85;hipc_entry:123;state:85,0.44999999999999996,0.32692307692307687,known_visit_core_500,10,4,8
451,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,189.25295462720806,189.25295462720806,9,9,9,149,42,112,41,3,178,2,1095,2,653,787,1172,158,495,311,342,0.7892255892255893,65.3,34.2,collision_intent:158;hipc_entry:342;state:153,0.3999999999999999,0.1428571428571428,known_visit_core_500,10,4,8
452,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.225974197062854,49.225974197062854,0,0,0,67,28,71,0,0,0,0,310,0,248,269,474,69,179,140,108,0.8843283582089553,24.8,10.8,collision_intent:69;hipc_entry:108;state:71,0.5,0.3204225352112675,known_visit_core_500,10,4,8
453,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.58599477014977,44.58599477014977,0,0,0,44,26,48,0,1,2,1,304,0,155,207,258,48,107,96,59,0.8037383177570093,15.5,5.9,collision_intent:48;hipc_entry:59;state:48,0.30000000000000004,0.375,known_visit_core_500,10,4,8
454,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,38.45143737702631,38.45143737702631,0,0,0,68,22,71,1,1,5,5,224,0,245,302,431,71,174,143,102,0.8288461538461539,24.5,10.2,collision_intent:71;hipc_entry:102;state:72,0.3500000000000001,0.21478873239436624,known_visit_core_500,10,4,8
455,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,49.525707316430854,49.525707316430854,5,5,5,82,29,70,16,1,0,0,297,0,288,465,398,87,201,173,115,0.6611295681063123,28.8,11.5,collision_intent:87;hipc_entry:115;state:86,0.55,0.27857142857142847,known_visit_core_500,10,4,8
456,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,55.92381663569053,55.92381663569053,4,4,4,92,33,81,15,1,0,0,333,0,302,441,465,97,205,193,109,0.7560975609756098,30.2,10.9,collision_intent:97;hipc_entry:109;state:96,0.30000000000000004,0.25,known_visit_core_500,10,4,8
457,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,38.91177483234064,38.91177483234064,2,2,2,81,23,79,6,1,0,0,208,0,241,312,411,83,158,168,73,0.8670886075949367,24.1,7.3,collision_intent:83;hipc_entry:73;state:85,0.3500000000000001,0.06645569620253156,known_visit_core_500,10,4,8
458,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,45.66767196768892,45.66767196768892,1,1,1,72,27,73,3,1,0,0,276,0,239,357,360,76,163,152,87,0.7361963190184049,23.9,8.7,collision_intent:76;hipc_entry:87;state:76,0.3999999999999999,0.20205479452054798,known_visit_core_500,10,4,8
459,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,83.58271367162023,83.58271367162023,4,4,4,78,48,69,13,0,0,0,570,0,275,401,424,83,192,165,110,0.7361111111111112,27.5,11.0,collision_intent:83;hipc_entry:110;state:82,0.3999999999999999,0.37318840579710155,known_visit_core_500,10,4,8
460,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,71.61357959035564,71.61357959035564,2,2,2,78,42,76,6,0,0,0,474,0,240,321,399,82,158,164,76,0.8417721518987342,24.0,7.6,collision_intent:82;hipc_entry:76;state:82,0.25,0.38815789473684204,known_visit_core_500,10,4,8
461,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,55.927619579596595,55.927619579596595,5,5,5,90,32,84,10,2,24,1,314,0,277,384,447,94,183,188,89,0.8142076502732241,27.7,8.9,collision_intent:94;hipc_entry:89;state:94,0.3999999999999999,0.22023809523809534,known_visit_core_500,10,4,8
462,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,38.53085686107568,38.53085686107568,0,0,0,68,23,71,1,2,1,1,224,0,222,281,385,70,152,142,80,0.8442982456140351,22.2,8.0,collision_intent:70;hipc_entry:80;state:72,0.3500000000000001,0.22887323943661975,known_visit_core_500,10,4,8
463,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,61.59783201470987,61.59783201470987,3,3,3,121,36,117,8,2,1,1,340,0,370,532,578,126,244,251,119,0.7896174863387978,37.0,11.9,collision_intent:126;hipc_entry:119;state:125,0.3999999999999999,0.10042735042735051,known_visit_core_500,10,4,8
464,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,35.07791608888428,35.07791608888428,1,1,1,78,21,78,4,2,0,0,183,0,252,322,434,81,171,163,89,0.8460038986354775,25.2,8.9,collision_intent:81;hipc_entry:89;state:82,0.3999999999999999,0.0641025641025641,known_visit_core_500,10,4,8
465,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,39.50663227419887,39.50663227419887,1,1,1,62,23,63,3,5,4,2,232,0,247,293,448,68,179,134,113,0.8342644320297952,24.7,11.3,collision_intent:68;hipc_entry:113;state:66,0.25,0.2658730158730158,known_visit_core_500,10,4,8
466,known_visit,HIPC,rayleigh_style,-32.58,19,361,4,10,hipc_rayleigh_style_sens_neg32_58,known_visit_g19_t10_n500.csv,10,True,44.48673210614269,44.48673210614269,2,2,2,82,26,80,6,2,0,0,257,0,251,342,410,85,166,171,80,0.8249496981891348,25.1,8.0,collision_intent:85;hipc_entry:80;state:86,0.1499999999999999,0.1875,known_visit_core_500,10,4,8
